Sample Id,Sample Id,38293,38768,38296,63436,53174,20675,34400,44621,52673,52677,52477,52713,52716,52474,39270,52475,52614,46325,33228,35186,34214,34397,62558,62566,62564,62562,52710,53176,52690,36600,36594,62946,30460,27665,34389,53195,19258,35625,55041,52697,52687,48258,35628,45968,36602,19260,21184,33230,52431,52462,52464,52467,52610,52465,52450,52461,52616,35631,45970,35305,21127,61868,42450,52449,52235,52611,52452,52468,52726,19265,33961,42398,19324,45966,33971,33972,37752,38168,37482,1412,57554,57655,57547,62805,38276,21132,63042,48691,43761,43343,19266,63739,33173,31934,61700,52281,37253,18281,52916,61698,22036,1432,61702,63357,48141,63120,33161,47031,45095,52282,53229,34383,62520,21232,55072,47118,52432,35253,33419,31675,41220,63109,62950,62952,53026,63589,34399,62924,35635,45415,32197,39587,48693,1566,61871,63361,62863,63227,531,62064,22053,63358,62915,53230,62557,39600,1549,32457,48448,31943,62062,63583,27672,48763,44618,12017,46165,44526,32445,15749,47089,3155,43507,54805,1558,12032,15736,62798,63597,36099,48441,37445,40499,35527,541,48457,43592,46146,48442,36098,1559,43582,63230,437,1419,35136,37190,37198,37200,37196,46172,62503,36776,35114,34390,62955,32198,43258,46173,554,555,52988,32980,1126,1107,37073,4968,62101,528,1561,32827,37207,37202,37203,37210,1118,53261,1638,63590,63687,443,57514,43265,54923,57591,12129,27414,32586,47886,43807,2137,63191,62874,61785,40605,32412,31850,48782,53254,33997,1642,32489,32492,40007,43333,15500,63650,57635,57636,57637,57704,57437,54745,37112,15506,34396,38637,40410,1564,1769,57699,513,1868,37443,35159,62103,573,63685,33941,62287,36747,63688,46331,17805,53262,57520,62524,601,43424,36808,5086,32415,39837,44675,53263,32504,37478,62276,32388,61864,48407,48406,35651,39831,53258,62923,42420,63152,47112,48715,43493,48195,27719,44876,42381,37092,55015,33934,37063,62104,36738,2730,18245,34456,18369,44872,33364,33947,2734,43829,52473,18280,587,48152,15443,61881,61887,61874,61876,57,33487,53,63660,63658,44664,47155,58,62145,62146,62066,32346,18476,18477,52975,42574,31912,57595,57453,57421,52234,63731,43802,1573,46957,41754,61866,57652,35678,32328,35436,15753,59,22137,22138,33009,1101,40473,35322,62277,34093,3127,32426,17799,15716,40730,38116,27513,62279,42087,32405,43374,1123,12110,40008,34407,35107,1417,527,57370,53010,42002,1645,34534,40045,57330,1105,57511,52608,57463,1301,1303,20676,37059,48696,15586,46142,48153,1121,57512,63153,1302,1584,48429,1496,15745,1124,1365,48182,57365,33952,57687,62819,31536,62059,43256,1585,45404,33953,33942,22185,43488,48149,33943,33946,1587,1589,33950,34387,37496,37076,48187,62711,33939,33959,32390,1591,32984,57372,52340,1594,43549,48433,32462,61826,47101,37431,57664,39732,52604,44877,42092,54979,61822,52987,40469,57584,48351,35137,43591,63254,62954,35130,35157,36713,62860,48130,12122,594,57810,61775,36845,45413,61860,36754,33936,52285,38102,46798,35160,53260,1493,35172,36103,1336,52434,37506,1508,18254,57564,62071,32553,48425,52925,35126,566,1512,63057,15704,53224,33935,35432,40708,35127,1898,40703,32452,31932,48460,46225,48428,48990,18335,62485,62110,62111,62108,15772,1827,27731,1471,61858,42370,43239,39592,43378,38127,21151,1516,32398,53237,1648,2342,52605,48491,48493,47153,57474,52437,57479,1358,19503,57464,37058,62299,46960,15336,18494,32807,12261,42603,36850,39378,62850,18392,18394,27738,604,2761,61798,32306,52436,62919,32401,40406,37097,48408,1299,48674,1670,1605,1649,40475,54910,63853,3147,15136,15679,15581,P17676,Q8N2W9,Q07820,P01106,"P29459,  P29460",P42226,P21695,Q05315,Q9BYZ8,P04792,P36222,P07148,O95390,Q16665,P06703,Q8WVN6,Q9BXY4,P05451,Q92843,O43915,Q9BQB4,P0DML2 P0DML3,P41182,P10451,Q9Y259,Q9H4F8,O43155,P04004,P01130,P19367,Q13591,Q8IYJ0,Q68DV7,Q9H7M9,O43921,P01574,P01566,P01567,P27930,Q9HBX9,Q16778,Q7L7L0,P01579,Q9NZH7,P05161,P62258,O14793,HCE001796,HCE003167,P03951,P39060,P58294,HCE004333,HCE004359,HCE003300,HCE000483,HCE004152,"P07357,P07358,P07360",HCE000342,Q9H2A7,P02743,Q9Y264,O60609,P09429,O00300,P01189...146,P05156,P17936,P14780,P05164,P15692...153,P33681,O75462 Q9UBD9,P01034,P52798,Q15303,P30519,P07900 P08238,Q9NPH3,P31785,P36941,P22897,P68402,Q05513,Q03405,Q16288,Q02223,P07384 P04632,P00533...197,P10809,P01024...200,Q16674,O60542,P02776,O14836,"P25391, P07942, P11047",Q15465,Q9HC73,P08476,P43026,P02745  P02746  P02747,P01024...236,P01024...237,O76093,O95750,O95390 O14793,P18093,P22362,P08833,Q96PD4,P02788,Q8NHW4,P80075,P08254,P00441,O75173,O00253,P50895,Q92838,Q9UBX7,Q9Y5K2,P12956,Q9ULZ9,Q92765,O43291,P62979...286,Q9Y5W5,P55008,P01031...289,Q9BY41,P63000,P07947,P01011...305,Q16619,P20273,P05112,P21741,P12004,P99999,P08684,P41271,P00746,P10912,O15496,P22692,P27918,P04070...331,P19320,P16671,Q12860,P42830,Q96AP7,Q9Y336,P16410,P08697,P09038,P20810,P55773...369,Q9H2X3,"P01215,  P01225",P05162,P10147,Q9UBG0,P02144,P09486,P55774,P21246,P48023,P49771,P26718,Q9Y275,P02748,P12034,P01871,P18428,P00742...404,P49763,Q9BZM5,O14965,P01730,P01589,P20333,P50579,P05067,P15848,P25774,P49961,P98073,P10915,P22304,Q9UKR0,Q8NCW0,P09960,Q9NQ76,P53582,P07093,Q8N474,P13686,Q15582,P00736,Q9NS85,P0CG37,Q02246,Q8IWV2,O76096,Q15828,O75015,Q15485,Q13007,O00339,Q9HB63,O75594,Q6ZVN8,P10646,P35442,P35443,P00519,P13497,Q9UQM7,Q13554,P43166,P24941 P20248,Q00535 Q15078,O96017,Q9UJ71,O60911,Q9UBT3,P08631,Q8NFM7,P41743,P07948...527,O75914,P42336 P27986,Q06124,P17706,P20231,P10415,Q16548,Q06187,Q8IU85,Q8N1Q1,P32971,P49840 P49841,Q13478,P06239,P07948...571,Q96GW7,P51812,P16581,O75716,P40238,P04629,P01019,P61769,P05230,O43927,P01563,"P56199, P05556","P01374, Q06643...598","P01374, Q06643...599",O00626,P48061,Q96IY4,P29965,P20711,P01009,P02765,P55285,Q14012,P42574,Q13231,Q9BXN2,P48740,Q9UHL4,P42892,P54760,P15586,Q04756,Q8N6P7,Q99538,O95711,Q9BQR3,P36507,Q14112,Q96PX8,Q9UK85,O00206  Q9Y6Y9,P55289,P11717,P00747...664,P12277 P06732,P16860...667,P10082,P09683,P09603,Q16623,Q02763,Q9BY76,P19022,Q16790,Q9NQ30,Q9GZV9,P22607,Q04759,P49137,Q8IW41,P42679,P45983,Q13882,Q9NP97,Q13765,P24666,P62081,Q6UXD5,P13693,P63167,O95243,Q9UJ70,Q96GD0,P61088,P17213,P13671,P10767,P02751...750,P10144,Q9H293,P02778,Q99616,P34130,Q13219,P16109,P08603,P16591,Q01638,P32004,Q9UNZ2,O00541,P06744,P07237,P25787,Q9NYA1,P04183,P60174,Q9H773,P29350,P09228,Q9BWV1,Q9P126,P0DJI8,P02741,P05362,Q9UIK4,O43781,O43323,Q8IZJ0,P26927,P35247,Q07817,Q08188,P07951,P43403,P05155,"P0C0L4, P0C0L5",P13591,P04085,Q8TE58,P45973,Q96DA6,Q9NZU1,P21217,Q11128,Q7Z4V5,P19174,O60880,Q96PQ0,P05231,P04141,P01374,P14061,P23284,P30101,Q07654,P43652,Q9H098,P06396,P30085,P27658,O95881,P29317,P51654,P36894,Q13873,Q16620,P15692...939,P00740...941,P00742...942,Q9UK05,P01308,P01189...947,P01275,O00214,P17174,"P69905, P68871",P01880,"P06756, P18084",Q99731,P03971,P03956,O14944,P56211,Q9NZ08,P06576,P40121,P46108,Q9UJU6,Q07507,Q14574,P19957,P22455,P02679,P28799,P61978,P15428,P04196,O60674,Q08380,O75556,P50281,P26038,P43490,Q13093,Q99497,P30041,P09936,P00558,Q15181,Q86VB7,Q8IXJ6,P09493,P04818,P98066,Q9NZQ7,O95407,Q5JZY3,P29323,Q14956,Q969J5,Q5VWK5,P16871,Q8N423,Q9Y219,Q86YT9,P18627,O76036,Q04721,P46531,Q9HDB5,Q969Z4,Q9HCK4,Q96MS0,Q9H3T3,Q9H2E6,Q08ET2,Q96DU3,P37173,Q8TDQ0,Q9NP84,Q13131 Q9Y478 P54619,O76083,Q08752,Q14397,P68400 P67870,P19784 P67870,Q02241,P20839,Q8NBP7,Q9UNP9,P45985,P54646 O43741 P54619,O94768,P12268,P54750,Q14432,Q08499,O43318 Q15750,O75815,P27797,Q9H1K4,P02649...1143,P42081,Q92851,P16870,Q99829,O00548,P22626,P18510,P14174,Q8N0W4,Q99983,P31751,O15041,Q92994,P25445,P55291,P26842,Q9Y6Q6,P05413,P48788,P19429,P01160,Q13740,P07306,Q96KN2,Q5KU26,O75636,P54826,Q8NAC3,Q04609,P13501,Q9NQ25,P12931,P31948,Q9Y5U5,O14763,O14786,P55957,P01138,P13385,P39905,P15260,P15248,P42702,P10636,P63104,P04075,P63241,P50542,Q06323,O95389,P01270,P46734,P04637,P0CG47,P0CG48,P27348,Q12907,Q9NZR2,Q00872,P18509...1271,P01241,P08294,Q2I0M5,P09668,P18065,P10645,P09238,Q12805,P08514 P05106,P04155,Q03403,O00182,P01189...1312,O95825,Q9UBX1,Q9UHP3,Target
