111-0035-01,-2.8184749506643194,-0.32473269309033664,5.5758386934225275,-0.43273498742870536,-0.1138070043823,1.7029354358787667,0.6382704537991899,-0.9530502717326932,-0.28291772709339313,-0.2702917541312873,3.5013997000917563,-1.618976791875625,-2.6550546559322963,-2.800971496934973,0.4640263695606328,-1.5904132614445665,0.744268289979671,0.21474170210945212,-0.1056830230956414,-0.4876580599793622,0.22110159618524916,0.13398492877548188,0.0,1
111-0044-01,13.164346112905706,2.8833181973846584,0.7762704689150348,0.9125968627000052,1.3185886794929025,0.839541515767428,1.6665783191529877,2.226053108283373,1.3186834569920833,-0.10366805463544594,1.5405743086739154,-0.6518656718830461,0.4818588169354119,-0.2521063991258576,-0.053186414213243674,1.3991203921666697,1.1228169374550896,0.8383079430643927,-0.05674829244850316,0.23800244347726524,-0.13683843952571115,0.012639916520771927,0.0,1
111-049-01,3.9345439674885276,-0.9149073547262156,-1.106874599966141,-1.3942229324930109,1.3677395931309193,-0.33338661897218025,-3.047031230886307,0.5997555624755534,-0.5465910435448764,1.3718499315576425,0.4892630758518972,2.661631207341816,-0.7151130040013907,0.06540818328928487,-1.5409371803955287,-3.5730442312862296,-1.8352459465325726,1.7097050011992898,-0.05808157108236985,0.042225471151445766,-0.1655169913304139,0.03466721078192968,0.0,1
126-0005-01,-0.8334319549596252,-0.7551735233871376,0.2995477468330789,-0.19759470693533532,0.7706184419746833,-1.36998722153311,3.8856325590896965,-2.2813982248332425,2.1858008761635763,0.5760918452967266,-1.6585773274303435,-0.8115879736237663,2.9548582554047957,-1.5329184090056152,-3.110737450316133,-1.7895162320899256,0.6318825740007089,-0.17075916857156764,0.19174701107568493,-0.3599923786427726,0.16974614169700544,-0.15683493880403634,0.0,0
126-0017-02,5.288853901905133,0.6577304069511484,3.237611054319977,2.266858108827556,-3.515954418505463,0.998638769611541,0.26243758800652245,-2.4702801161281625,-1.5876839033212495,0.3144745098288008,-1.0730260627291481,1.7612060140030075,-0.1544528404527205,1.0908016130143303,0.22573727793816806,-0.14653245805438192,-1.2014866912312028,-2.441575046683809,0.315890386811215,-1.6454858586225063,-0.1363532186587637,-0.02066975245245521,0.0,2
77-0155-01,-1.8584933302953668,-0.19674243912894243,3.2311574271378425,2.0584130089734525,-3.3112599162524927,0.5345997929834222,0.8519840491714813,-1.7811518989302835,-1.3026901752783273,-0.5588444191789128,-1.4110468735811272,1.1503428702768448,-0.32712274334288943,2.158703563568599,-0.5563265454863969,0.5483422909998118,1.4258536790038152,2.835534883361082,-0.08472235741743915,1.6173195635453705,0.20057225465141806,-0.0482733242640105,0.0,0
126-0021-02,-0.9039691389255388,-2.2408129584453937,-4.19811417461401,-2.298227664174011,-0.9514388227778889,3.8639564394404733,2.408849329731755,-0.9370870900804701,0.11914460330907364,0.5279515521479208,0.6849886844227964,-0.24305195051746945,-0.3009386880433288,0.7528380186240293,0.21337080443740064,0.07826245942895385,-0.30759524698141577,-0.2084640852630475,0.4255809780606753,0.5098828450833481,-1.281510589587675,1.9832767427361677,0.0,2
77-0249-05,-0.15400926036927415,-2.3262576129895773,-5.176022134776673,-1.660967576271393,-1.6576879129174338,3.2259717902123457,1.2306522002834812,-0.5815591457472914,0.4988748477244719,0.667165447060826,0.6844043442958547,-0.3363007540635806,-0.7504385231504627,0.6346822043187353,0.4705335424595341,0.32613328993297824,-0.03862236470992507,0.41992491755619926,-0.5774026430656508,-0.8265285577497401,1.333270917546181,-1.960552248593439,0.0,0
126-0029-02,-3.586738574821308,13.84978575200409,-1.7391234234881447,-1.3810684899194305,-0.1806910395128199,0.6419093758947447,-0.4776047366234096,-0.17120057449095116,-0.49849596862877416,0.19010144762472522,-0.5766460173758398,0.06775152818673236,-0.04889112079594568,-0.2186426914385948,-0.13160864991769886,-0.1577820578842111,0.0821285040702402,-0.01875160264245727,-0.35756530455462116,-0.1852947138813837,-0.047631686708281704,0.01792433823076368,0.0,1
126-0044-01,-1.1758181552103826,-0.8188695121616412,3.315389428507429,-2.739787686988238,-0.002491365393671811,-0.30613983997985134,-2.067454972326442,-0.10812469898322677,-0.16612920232760225,4.725419883363626,0.8020549496289582,-1.8126217696389018,3.183861671328014,1.2486073085327554,1.9134233552886117,0.5877756352948219,-0.29584763306078643,0.169513816188984,-0.34683538106453965,0.11704040281564089,0.04117483503451688,0.0027153280253303298,0.0,1
