111-0006-01,-2.1709365263556526,-1.2656136088629681,0.3642491211006656,-2.3932685347019667,1.429378772034762,-1.6833857311453018,1.1737342635907182,-0.950800875966143,-2.8113781385360075,0.20215823555111542,0.7387677739121463,2.3029225701235148,0.5839975150338794,-1.1174006137670827,0.14725414301963746,3.8666479738569337,0.773460206949372,-1.6283073066094276,-0.9035930626845083,-0.4595243577572598,0.20355830614772763,0.3028562357116491,0.04585125986092756,0.021217933248504264,0.0,1
111-0007-01,-1.4340212078501677,-1.5087906356158531,1.4035978191245846,-1.6020427182851675,-3.21768205846229,-1.9876735660410771,2.021847995468655,1.3594011203338432,-2.500750959773364,2.857773053479222,3.6607401762459673,1.5283722761418552,0.8520450772801048,0.3505684450061766,1.481648649078008,-2.0355209476765173,-0.01955955886063903,1.1531845376352081,0.547889344787323,0.26154018558352987,0.3016122860276346,-0.06839144423188194,0.0028260808575263467,0.008060768691386125,0.0,1
111-0014-01,-0.7954785369591187,-0.8048887372703473,1.0727163302889013,2.186161246891363,-0.11145959499956044,-0.7816284582099596,0.9254681633251094,0.744651937882971,1.0969958104935602,-1.5623624097611624,-0.09363952370874766,-0.684447936355171,-1.6615899906481966,-2.1733899970857355,3.5741300808878385,0.742786789583741,-2.2547435009466494,-1.0904627655112484,1.8154294056036422,0.7583494379742296,0.12217628706830184,-0.24580972017391484,-0.10798186800592958,0.02125204663150646,0.0,1
111-0018-03,-1.5307678926290234,-2.1071977712870704,0.5543555376584913,-2.6422287402321367,-1.2138637207789964,-1.9812201024813207,0.943481935061289,4.633478385204815,0.016145052282560215,-1.4496438157301252,0.29560231599690373,-2.0981698636538084,-3.729298652904279,0.7046142685245755,-2.004505874176345,-0.03532404481382597,0.4135866055839414,-0.7673604227033943,-0.8620417391192503,0.3649743301374521,0.07025066729594695,0.062470923290762925,0.05174701130025905,-0.039726398918254156,0.0,1
111-0022-01,-0.2327096347401142,-0.5778510388227324,0.7549611914328794,1.6091621063402197,0.87314814152846,-0.3893045981012698,0.18056897577481462,0.05983378259021615,1.8219149367530867,-3.0174248894190416,1.5020608060254628,0.42913659468939414,-0.5666626667400134,-1.4144274617959474,1.1149683692032555,0.22290902010079755,3.036292043884323,2.595969266202807,-0.28743177002406994,-1.3326814426618785,-0.6620297327719867,-0.46340368027801837,-0.01719237473896754,0.013574108217431203,0.0,1
111-0025-01,-2.5229008983340124,4.827390513092421,-1.902752219861818,-2.1572820688302956,-2.9619714090053995,3.9161395896412357,5.547637965955892,-0.6739381653288645,0.4120538608666341,-1.1145794579903114,-0.673384226358624,-0.21153547265216427,0.5702226032712447,-1.1977941286748612,-0.7758464296983747,-0.790622208073343,-0.3177545501839649,-0.7927402015681424,0.29349658714446614,-1.6198571794062975,0.0685351262797429,0.011550664442854979,-0.18193376260137442,-0.09127606100735937,0.0,2
111-0026-01,-2.1019297924839973,-0.6255892671468393,-3.3804964272590285,-3.170885967103636,-1.6282093339301114,1.20836955933874,0.38664373881287084,-2.556131609147814,-1.2564380816056462,-0.22478092549875953,-2.599230107281822,-1.4681167669546364,-0.7468743315864101,1.5145930153447054,1.8504095031379872,0.601332169506297,1.2676249016726329,1.5387888840481851,-0.007567827014669867,2.169788168476197,0.392628227647754,-0.08895101916875524,0.1420325054674047,0.08219041788183967,0.0,0
126-0017-02,-1.5230168108304982,-1.2779799854048046,3.0206211918143424,3.077465054988684,-2.056445028795485,-3.097300042747526,0.9559466328163245,-1.9117177522905113,-0.7933060074654339,0.2852413550609541,-2.2647224933982444,-0.4039942552918878,0.7554821354424608,0.5901306506810486,-1.552774016693134,-0.07986720981550877,0.3004906117071418,-0.45006736386288765,0.21214821048222895,0.03372457850240803,-0.13231071441779046,-1.9362403715963221,-1.2729082519621278,0.01937829476166609,0.0,2
77-0155-01,-0.8605158982352997,-0.7618009135951238,3.0967901846665855,3.8195585560785745,-2.165351608228342,-2.463114842590818,1.1363323301884363,-2.0113421392238138,0.15166782780567245,-0.04733784167908694,-1.9108549296458488,-0.20233357223824525,-0.15255601063634472,0.1549656781545105,-0.615953989186646,-0.5097402759402619,0.3135260466379445,0.1311701838809062,-0.04514173737213597,-0.3032603237840217,0.4796204550552093,2.139955748751442,1.3029364081476222,-0.002332275104807645,0.0,0
126-0021-02,13.997856657604846,-1.396622515004087,-0.21388157815070732,-0.4028997559937872,-0.25716284078934537,0.2461543088679274,0.4566073381388312,-0.1682189346865512,-0.05754301170632323,0.2535743462370694,-0.174300934747668,-0.35569099590220254,0.3693698821919217,-0.032921478254354264,0.14944475536127827,0.1820645741647324,-0.06989697611394217,-0.03797722134318099,-0.2848932427365077,0.061425150588048316,-0.11687476350074677,-0.009884549227816347,-0.039966445933570995,-1.5704757935127474,0.0,0
