Sample Id,P17676,P40763,P05412,"P29460, Q9NPF7",P42226,P05113,Q9BYZ8,P04792,Q9BQB4,P41182,P10451,O43155,Q13591,P52799,P27930,Q9HBX9,Q16778,Q7L7L0,Q9NZH7,HCE001796,HCE003167,P03951,P39060,P16035,HCE004331,HCE000483,P35916,Q9H2A7,P78556,P02743,Q9Y264,O60609,P15692...153,Q07011,P33681,O75462 Q9UBD9,Q06418,P52803,Q15303,P30519,P31785,P22897,P17252,Q03405,P07384 P04632,P10809,Q16674,P16284,O14836,Q9NZH6,"P25391, P07942, P11047",Q9Y286,P01857,Q9HC73,P43026,P02745  P02746  P02747,P01024...236,O76093,Q14005,P02788,P08254,P00441,P02671 P02675 P02679...260,P50895,Q92838,Q9UBX7,P12956,Q9ULZ9,O43291,P62979...286,P27361,P63000,Q16619,P05112,P00746,O15496,P27918,P04070...331,P16671,Q02413,P42830,Q13449,P18031,P08697,P09038,P55773...369,Q9H2X3,P14136,P10147,Q9UBG0,P55774,P49771,P26718,P02748,P35225,P49763,Q9BZM6,P28482,P01730,P01589,P20333,P15848,P53634,P25774,P98073,Q8NCW0,P09960,P53582,P07093,P07949,P13686,Q9Y5C1,P00736,P0CG37,Q02246,Q8IWV2,Q15828,P31994,P12314,Q15485,P05546,O43464,Q13007,P00519,Q9UQM7,P24941 P20248,P49336 P24863,O60911,Q9UBT3,Q8NFM7,P42336 P27986,Q06124,Q8WWQ8,P17706,Q16548,Q06187,P07948...571,P01019,O60258,P01563,Q16663,P24158,P48061,P01215 P01222,P20711,P01009,Q9UHL4,Q8N6P7,Q99538,Q96PX8,P55289,P63098,P11717,P02768,P01023,P00747...664,P16860...667,P43489,Q02763,P19022,Q06830,P24666,Q9UK53,Q9UJ70,Q96GD0,P61088,P0DMV8,P17213,P02751...750,P10144,P01854,Q8TAD2,P34130,Q13219,P00747...767,"P31946, P62258, P61981, Q04917, P27348, P63104, P31947",P08069,Q01638,P32004,O00541,P25787,P62826,Q9NYA1,Q9HCB6,Q9BXJ7,P09228,Q9BWV1,P0DJI8,O43781,P55075...836,Q8IZJ0,P26927,P35247,Q07817,Q08431,P07951,P43403,P05155,Q9GZN4,P45973,P02775...886,Q96DA6,Q9NZU1,Q7Z4V5,Q8IZU9,P19174,O60486,P05231,P04141,P30085,P22079,P29317,Q13873,P15692...939,P01189...947,P01275,P17174,"P06756, P18084",P03956,P04083,P56211,Q9NZ08,P00918,Q14574,P19957,P10768,P02679,P15428,O60674,P50281,Q16539,P26038,P16333,P00558,P23396,Q86VB7,P09493,Q01151,Q8NHL6,Q9NZS2,Q14108,O76036,P46531,P58400,Q969Z4,Q9H2E6,Q9NS68,O76083,Q9UNP9,P54646 O43741 P54619,O94768,P12268,Q9HCR9,Q9H1K4,P42081,P16870,Q99829,O00548,P22626,P05783,P14174,O15041,P26842,P05413,Q5KU26,P62993,P61247,P12931,Q9Y5U5,O14763,O14786,P02771,P01138,P63104,P40225,P0CG48,Q01484,P27348,Q12907,P18509...1271,P09668,P08476 P09529,O60930,Q01973,P15941,P04155,O00182,P01189...1312,P36955,Target
111-0006-01,0.15221386140453996,0.047236965344989085,0.19157364061937332,0.7997344545253374,0.39604820323526213,0.05374960580258595,0.24264848133101186,0.13866167981136676,0.13826774902708505,0.6819935161272597,0.5348600508905852,0.7189752143880583,0.9557336386185844,0.2746365105008078,0.8839128153765441,0.34736957368113686,0.17016654598117298,0.82695289397548,0.06125785808925101,0.28103741496598644,0.267116288575516,0.3941036936631651,0.7721774193548385,0.5714285714285712,0.7041884816753932,0.08844626617138465,0.2631578947368425,0.05693885023800804,0.14269841907286185,0.6943874634293978,0.31421364776011185,0.60482062780269,0.12651265126512656,0.09145427286356825,0.37289562289562284,1.0000000000000002,0.02979902979902979,0.2580323785803238,0.0034428231149542625,0.359440679420091,0.8217900377058942,0.74295010845987,0.18250839538618774,0.33440197287299633,0.04458691534314452,0.17369320280753608,0.07468075148759776,0.15939278937381407,0.2520012434911013,0.3083554910966079,0.49602981688543174,0.8350029463759576,0.08675630871247009,0.0598869008992306,0.7078839789760559,0.06867016065364825,0.2831130554915955,0.715815771819843,0.541033434650456,0.1797376500139547,0.1866028708133971,0.2530254989133427,0.7800327647682374,0.3121498630379076,0.7104545244370466,0.04434531618997639,0.9322128882625148,0.06343782498885756,0.3612478016023877,0.7116822141224439,0.07024029574861371,0.6910440496471161,0.5824134983461554,0.005970843672456573,0.3422196796338672,0.46208031851766784,0.6367096637766969,0.9511002444987776,0.7198879551820729,0.17268165768444527,0.4267410884181151,0.40720617961792466,0.0016658210342458688,0.5972328977709453,0.48692225008957357,0.30357257804956556,0.8695652173913044,0.7665794505383918,0.5494764541417685,0.643534994068802,0.3197771587743732,0.4224280044774601,0.41469489414694904,0.44709845352932165,0.8489405993319239,0.13344883773693877,0.35247038064028235,0.7692697035430225,0.010680695042244538,0.5325734718963011,0.4262233138106932,0.5428069353327085,0.19196183661299937,0.5596278009874669,0.29558541266794636,0.29039392524512814,0.7309644670050763,0.42038920831490484,0.37474801773955113,0.540909090909091,0.5341166596726814,0.40756989856019576,0.06536502546689306,0.8508601553829079,0.6970308558121481,0.28461208744106303,0.20019237705903564,0.10518263530311722,0.2931865106675843,0.13240131578947367,0.7481551920882467,0.33904705333276763,0.733634813551783,0.12127849045705075,0.14959712326030494,0.1013205562697207,0.3486238532110092,0.7116516280894468,0.14530639473935003,0.29368902062492286,0.32608949643649954,0.5090579710144927,0.09746903607969853,0.49723261032161553,0.10939907550077033,0.0705267311106727,0.5180642283675291,0.7210428305400374,0.9364408315114325,0.03866906474820153,0.35026969160456217,0.5621621621621623,0.5823435066595382,0.011838989739542227,0.538609746883264,0.7729003359462485,0.0,0.08777672495477651,0.38897874306839153,0.49159455437358746,0.24483046216674798,0.10814429741650922,0.21220394270316278,0.3670473345219166,0.2491210937499999,0.16131845134286715,0.2962462462462463,0.5842624631551968,0.08781659183705398,0.05735145524854322,0.3112748630729317,0.01699294444996524,0.011261261261261257,0.04011461318051568,0.2947598253275109,0.07088880892407345,0.28019966722129785,0.16237565520646235,0.04056587693881025,0.07866273352999015,0.062452972159518394,0.539919586444572,0.2993428643090042,0.3263025601947158,0.39346752753513137,0.030627871362940318,0.49020217729393456,0.19175273390036446,0.23531696386891982,0.11843015214384511,0.011895151900895733,0.09682299546142215,0.6910734463276836,0.16757560733763022,0.11535885074829139,0.775252649741188,0.6143334758776192,0.022580842831381197,0.49466192170818557,0.013909587680079494,0.2720420932878271,1.0,1.0,0.017560975609756085,1.0,0.01838498100051418,0.0,0.07519246695089409,0.8984064929466501,0.8996106092588464,0.01985733564680925,0.6667612024957459,0.4233934169278998,0.2818791946308724,0.2721701063164478,0.6821649110061749,0.0162412993039443,0.04380515131731358,0.04501002247464009,0.22998314942653697,0.09378834803950209,0.277056190552314,0.6033297140788996,0.4826436556187488,0.3295063145809414,0.04415936844702112,0.06161953025789524,0.8687962873905932,0.15178251201492007,0.49740845307825204,0.6275355599620425,0.6470349967595592,0.5337319840539714,0.459744400011186,0.33511644832605536,0.17595099016953974,0.23169796857033353,0.2243893742200037,0.1900022791157031,0.0228266148615833,0.6326253770181558,0.07892795672485858,0.5187995860641601,0.1385324909357476,0.19318454523638107,0.518123879705238,0.509724106739032,0.16663270158277288,0.9796373315588087,0.5303711364811647,0.4161909704203425,0.7792508417508419,0.5338409475465313,0.2841212121212122,0.5084985121299237,0.5117351215423303,0.13965436711816914,0.10178455918724554,0.25139884770016824,0.18179367361610344,0.15088257055279575,0.41357055642769924,0.23379579449382185,0.3545679410324284,0.044662654418752,0.3759293635602921,0.150259067357513,0.3742414025623735,0.44235526966848093,0.11715065773144706,0.8680121089808273,0.8466232709519934,0.861917173472343,0.6611368312757202,0.061792707023531526,0.23020063357972553,0.11076121185796495,0.03148619676861267,0.7946902654867258,0.621468662301216,0.025308864099796102,0.6915931654522989,0.21107196408694928,0.6622802508481545,0.5923283826453045,0.020044543429844103,0.0,0.6402034640396626,0.2544612975058731,0.15757286074956495,0.45932090051266805,0.10413311862587227,0.3692909960852544,0.32981509245377316,0.40330444203683613,0.49604496253122404,0.24001419302514193,0.020401089378559056,0.7595973782771537,1
111-0007-01,0.08059296498755945,0.023259444270995938,0.13269715520345693,0.8720955963708784,1.0,0.06299590034689376,0.3753627394080093,0.12186356614358893,0.1292073678294215,0.7549865377218528,0.36437659033078873,0.7549239751074612,0.5932074031673344,0.40342487883683364,0.5726379548814804,0.4188728830056452,1.0,0.9598951423410751,0.027823978800778082,0.4238945578231288,0.09360310647864294,0.3737716028464927,0.24193548387096753,0.42857142857142705,0.6910994764397902,0.12853849109773283,0.4210526315789478,0.0779934090076895,0.17917620443623417,0.7212967010794633,0.4746709896992338,0.35874439461883334,0.514118078474514,0.18315842078960518,0.7000561167227835,0.6805444355484387,0.10194810194810197,0.3023661270236613,0.003642987249544625,0.39607103028223384,0.5729311371303829,0.6789587852494576,0.2863191706818514,0.4749691738594328,0.30773714119189866,0.21504432951606944,0.19161596576853648,0.14895635673624275,0.37774928110670714,0.4827975183305134,0.6755793226381461,0.3600471420153212,0.11816172407441522,0.08677111337721333,0.6913849414920078,0.05637240447813721,0.12449458899378307,0.3542644983691503,0.33738601823708203,0.38543120290259547,0.3496924128503076,0.024229493053607776,0.33792040088657604,0.35521781390827956,0.3714338558283627,0.03752295985305698,0.9298935780630987,0.067003417025702,0.3423637881721766,0.4716748007660468,0.08225508317929761,1.0,1.0,0.008305762338020405,0.29118993135011445,0.8988170437578964,0.25692535419750473,0.9154732797764581,0.5803921568627453,0.3061512729975841,0.8310287961436005,0.7549109267064649,0.35936384494843143,0.3824277183231833,0.42553445598949,0.1839716768587062,0.467872258560985,0.0,0.3795844526067649,0.6168446026097274,0.8857938718662952,0.433163732573522,0.4397031539888685,0.34129536058796517,0.7133566783391696,0.24272425386217844,0.02861104108898413,1.0000000000000002,0.04260891348409282,0.6800387380340449,0.5934252786699413,0.22613636363636364,0.8191055456171736,0.4910748195974173,0.47456813819577737,0.03935566313616591,0.25380710659898487,0.2507739938080495,0.38355059803789804,0.6595959595959597,0.45933697020562314,0.26832222643095893,0.045500848896434645,0.0,0.5474480884921404,0.22010287183883415,0.8788024528075027,0.3855421686746989,0.5688231245698555,0.14446271929824556,0.6031570939520731,0.2257838686410114,0.5996738082882349,0.07903920671977666,0.2753213025238063,0.07377975147053095,0.11509591326105084,0.7466793700610883,0.24587820451729736,0.9247869581326417,0.4403551816801028,0.5677536231884057,0.2875605815831988,0.7656943405634504,0.325115562403698,0.0913066351022555,0.6642785459411241,1.0,0.7224993658577831,0.33183453237410077,1.0,0.8202079002079002,0.8124404360661068,0.009997369113391219,0.19777106157914626,0.8288913773796192,0.16359156735303615,0.41924369024033115,0.41012014787430706,1.0,0.6104799976992322,0.21660365469439202,0.6020422635087221,0.10065211455371914,0.3408203125,0.18689687245669118,0.3009009009009008,0.5424195822119698,0.02653974312845142,0.046206325449945684,0.01742216777169213,0.0019874788830368806,0.06961506961506964,0.11318051575931226,0.3684497816593887,0.05253688377114074,0.38169717138103165,0.2948812487526131,0.060848815408215406,0.0481809242871189,0.16704288939051926,0.3587976258855064,0.29457737647353893,0.9852598296236481,0.2575009494872771,0.17764165390505365,0.7752721617418351,0.2323055893074119,0.24052656147885348,0.08212309820193636,0.012116366797584488,0.2123045890065557,1.0,0.25880019831432843,0.09072815627964603,0.6010352477199901,0.8215507522450726,0.07363394435982283,0.8505338078291818,0.036761053154495765,0.3250379218809253,0.7730523411324155,0.5220623237760444,0.06195121951219512,0.4006576734800642,0.015952043542055955,0.4309980780162962,0.19081066159555865,0.22112140085918566,0.8015549408047408,0.06072874493927122,0.8000567214974474,0.2915360501567399,0.28685862740852996,0.5363352095059413,0.7079549582273883,0.05852023717452953,0.020828507044626507,0.04294478527607362,0.24514866554329512,0.05247472681587095,0.1309447686036288,0.2649294245385452,0.6632019350199386,0.15521504901527863,0.22819785370667323,0.24198008521344894,0.6213130390176653,0.21906606412739402,0.49281530487547937,0.478915014650921,0.489549578742709,0.6520494735766125,0.4560250566291003,0.3777656477438138,0.12238210571306452,0.22460712916826386,0.22413977536102692,0.20405682595153085,0.02744050509956289,0.35773478620852805,0.16982214572576015,0.42738875474301485,0.14714443055378923,0.0,0.3218482374029078,0.5649027589326095,0.15060118198491956,0.5787389785393444,0.45928636779505955,0.02464971458225218,0.8032407407407409,0.35166384658770444,0.2770909090909093,0.23220860442830515,0.5162056440346467,0.10193834656702472,0.1350405235721624,0.2247876735294027,0.5345974119338603,0.24563999577211715,0.5684632827489968,0.060752221981357074,0.4315351282321507,0.1571111815014254,0.38018063076493963,0.45049712925360597,0.32254439199820184,0.4067293419099456,0.5037643749482915,0.7927346115035316,0.6330349877949553,0.15412684622067768,1.0,0.0070708885151134215,0.23216171368230487,0.09979368009555867,0.018852633333524937,0.6150442477876108,0.7063143124415339,0.01667266402782777,0.06826025821296178,0.1966294718831354,0.708063465953874,0.6880481814992397,0.07928730512249442,0.26562877142167507,0.20359281437125754,0.3057744217484699,0.1283243865970537,0.9999999999999999,0.030212407024001214,0.49673771204871664,0.4564917541229385,0.3206933911159262,0.3384679433805163,0.3603761151662612,0.033473632087150276,0.43984082397003754,1
111-0014-01,0.23588734501576264,0.17981579768966593,0.09794742527907807,0.42487275946005754,0.929432200629682,0.1693345947650584,0.1772586573805378,0.263988942190422,0.2629538194469147,0.3532941370404965,0.12824427480916012,0.46158123222343406,0.0,0.014281098546042037,0.29031334954929183,0.25437998832003117,0.5061549601737871,0.6249260721535781,0.20268936937952814,0.451318027210883,0.09258123850398527,0.12639783124364612,0.19556451612903247,0.2857142857142847,0.5706806282722514,0.2217881388497502,0.7368421052631575,0.03258879531307213,0.7717494611996842,0.376702424588896,0.4514061603214079,0.46076233183856274,0.1866519985331866,0.42028985507246375,0.40881032547699236,0.24403522818254597,0.0435050435050435,0.1275217932752179,0.005284333153185616,0.33404821137513946,0.599325262948998,0.2342733188720174,0.19214483866257848,0.1188655980271267,0.5568993151682939,0.4390238271148873,0.5898910209266564,0.12618595825426948,0.49572549933939547,0.5623237450648619,0.7859342083941012,0.14466705951679437,0.11880641002026165,0.060443125984981916,0.606259598122553,0.12144616818696316,0.3430421367718166,0.34009576904392885,0.5866261398176291,0.6140106056377339,0.3377990430622011,0.3593989521615564,0.9999999999999999,0.24400459485729442,0.38225366440098035,0.06087641039097352,0.5929360913519693,0.14618927351062252,0.5267804800056846,0.5131895965898561,0.07855822550831795,0.8057921635434414,0.5107221169212474,0.0072546181417149185,0.5068649885583525,0.2750660388193409,0.34743074645802485,0.6269647223192455,0.46106442577030826,0.36543393421297155,0.25041227958898893,0.4489199504604679,0.6812759021700574,0.06385620528587482,0.2573748954974322,0.6135178628902478,0.3766833397460563,0.9999999999999998,0.2803574365440489,0.8677342823250298,0.13574744661095628,0.6339472880838506,1.0,0.6966773847802785,0.4820474753505785,0.04415980859270263,0.0,0.1571945046999279,0.00885882808407916,0.21488434461951056,0.08016877637130801,0.36875585754451734,0.8048419797257007,0.6475503228256745,0.4097888675623801,0.29312166711719456,0.40355329949238583,0.738500663423264,0.1982932401558931,0.6242424242424245,0.44876206462442303,0.18692479635033143,0.07147707979626484,0.6852108768035517,0.5035901416650495,0.2651093013287612,0.21738607671035232,0.09619430101357818,0.27976600137646257,0.19407894736842107,0.4899201217192849,0.38566195709052864,0.510119356512714,0.2125923608269754,0.18823666511287207,0.14615714230065055,0.2931609674728941,0.6190214650002802,0.09364338130182026,0.0,0.6660824862717605,0.7818840579710145,0.12600969305331183,0.2317626527050612,0.16640986132511548,0.1719602814493325,0.580842997323818,0.10912476722532616,0.15273768254236678,0.6007194244604316,0.37717709062461396,0.5523908523908524,0.3983868343367192,0.031044461983688515,0.18579523989421987,0.5681970884658454,0.3334150882395568,0.6584546472564388,0.7237754158964882,0.7444193352808247,0.58566046417992,0.321676118462508,0.6134945397815914,0.28505918822981413,0.11513671874999987,0.741251017323567,0.0,0.1668589004229143,0.0602834660450855,1.0,0.15900655808590375,0.0,0.0247747747747748,0.1017191977077363,0.0,0.4145376034544801,0.3118136439267887,0.71570079517642,0.0772115220726095,0.06096361848574244,0.1301730624529721,0.08692322420065096,0.034843240531728104,0.3443894089146185,0.46486897075579225,0.07656967840735074,0.3560653188180404,0.15104799513973266,0.3068770422929698,0.09266943291839552,0.01699085645093687,0.09228441754916794,0.3979661016949153,0.28805156172533475,0.3038237401018373,0.464136061128913,0.6433153209190219,0.5914438783549556,0.39739027283511286,0.018214936247723135,0.3464795853874352,0.5742883689500804,0.1409425464132703,0.04186991869918698,0.7658906617839393,0.008251921895183034,0.9999999999999999,0.13876023678802563,0.5394363266094867,0.24311355263330414,0.04434162328899166,0.3993193420306296,0.02155172413793105,0.3935916865122321,0.5410881801125703,0.44387940428623307,0.035060582624387715,0.006697133711012361,0.0,0.04826873946839161,0.12160345935838252,0.118835424826153,0.5352877307274704,0.6076354840818462,0.1023580323235892,0.20414456642407797,0.6966733524015236,0.5615001122118559,0.40398823613801027,0.42446588850027395,0.0,0.4411049902786779,0.6694776653378312,0.3075589362118628,0.16106259097525477,0.09061119817637836,0.15887313146799542,0.06361205205919063,0.21628808022487267,0.014813016027197673,0.16673073511147907,0.08818949266453568,0.8385650224215249,0.08418536906084506,0.3587712982961363,0.6945827524397531,0.17480777928539115,0.0,0.7456662784894359,1.0000000000000002,0.3255492129389378,0.5812289562289563,0.3324873096446699,0.0,0.17642608564079287,0.25929030455434476,0.30686595049042487,0.32791750694418026,0.26011338433475134,0.4225377426312005,0.09803403445724557,0.6715506715506712,0.4921959679167571,0.28450365447681153,0.09439341146658226,0.431787359693755,0.22097745413807596,0.044504383007417214,0.38149430974764975,0.26582278481012656,0.4016145307769929,0.06916192026037415,0.3976252534028381,0.2633101851851852,0.08971700115942975,0.4664353597827726,0.0766641329134542,0.03653272483776965,0.0,0.4684284377923291,0.0019191555715485364,0.06412714644850653,0.6188929875720974,0.5850382097940441,0.6158344053327095,0.19331848552338532,0.001810282404055008,0.21209194514197405,0.7566859307804372,0.05860112263156604,0.11352997993907424,0.0029905682079595097,0.0,0.39466266866566724,0.07692307692307687,0.2329308909242298,0.3522911597729115,0.10413468680366425,0.5803682896379525,1
111-0018-03,0.09475731042381523,0.03930689978145489,0.10280878646020875,0.9232131002434166,0.3404624905004885,0.0733396404919584,0.1313116656993616,0.2211074071062688,0.6600382762864887,0.9999999999999998,0.5718405428329092,0.5041380637710913,0.7294409463842775,0.11334410339256867,0.5922640339581247,0.8232066381156318,0.6068066618392467,0.5272933616790014,0.07994812956332988,0.5731292517006796,0.09850807275699978,0.0,0.6653225806451615,0.5714285714285712,0.0,0.12328679390290767,0.1578947368421053,0.017209813255217865,0.35903511237835173,0.3227359854726435,1.0000000000000002,0.7326233183856488,0.9999999999999999,0.5162418790604697,1.0,0.5719775820656523,0.08677908677908677,0.29987546699875467,0.0,0.1305653255554602,0.884103988886684,0.5574837310195226,0.6143962622280624,0.8209617755856964,0.4894361066588955,0.3928010712966382,0.6597579728555191,0.17077798861480076,0.6166161498406778,0.43477560228829276,0.9999999999999998,0.45934001178550377,0.08749309265058025,0.07407064058589041,0.613406008695088,0.36396278998982234,0.4744450072914268,0.14066945800272962,0.553191489361702,0.043259838124476646,0.12289815447710184,0.9373337073589543,0.2987761395393659,0.6379959353185474,0.36620890553474833,0.040146943059564455,0.7389000477178654,0.07695736146189275,0.4326091204633067,0.8338172607648113,0.039741219963031454,0.7178145534193233,0.43101795071914367,0.009425834022608218,0.37562929061784894,0.33015581333027066,0.10171283569464973,0.9084876004191406,0.11708683473389359,0.17669578145326148,0.9999999999999998,0.5289694899925421,0.5435066655291788,0.5862354401939336,0.36922250089573616,0.36659156742838767,0.09003462870334747,0.7072053939820868,0.712022367194781,1.0,0.8778087279480036,0.4815711814388929,0.3031489058886321,0.6293063849333946,0.6259420032596943,0.0,0.020481472145197882,0.30469992769342014,0.17832661519892506,0.9837970722985807,0.3170224825240884,0.08348172446110591,0.32302921884317226,0.3706798328902394,0.22456813819577737,0.08499004742830461,0.0,0.41613224237063245,0.6321058997446579,1.0000000000000002,0.7284934955937894,0.6010464491906043,0.05410299943406906,0.3984461709211987,0.47669318843392183,0.0402914702100301,0.44090417217746775,0.739338305603366,0.625258086717137,0.17845394736842102,0.6529478889311525,1.0,0.5841426347394174,0.43072035428048816,0.14638409802224145,0.10696895329359979,0.0,0.762192456425489,0.47125702849518736,0.6871680869457825,0.5171164855707442,0.7923913043478261,0.035541195476575194,0.762104213413114,0.08859784283513095,0.0728940619451568,0.9646242194469224,0.5944134078212291,0.37540011354165415,0.6160071942446043,0.6588915880923951,1.0,0.6624439227354082,0.06603525388055778,0.10498677748394414,1.0,0.33547754155564724,0.030752002756482044,0.3347966728280962,0.9427327343879183,0.8441229760432544,0.10782923755513552,0.8378244220677917,0.2069018133924413,0.34804687499999987,0.41245204046041173,0.0771771771771772,0.471293092400359,0.04268416688828748,0.020163036459085147,0.0023962236955894986,0.01570108317599128,0.03665028665028669,0.11891117478510022,0.19104803493449796,0.0658510255487586,0.23194675540765386,0.8268448197985274,0.1378898926197375,0.0,0.25658389766741907,0.125406854298296,0.17438675696012035,0.6900640333018665,0.49506266616027395,0.13425216947422158,0.8389580093312597,0.24620291616038886,0.23089907571655305,0.3509681881051176,0.0009702407749507119,0.40040342914775595,0.5966101694915255,0.3202776400594942,0.11626105980523127,0.6845945279763372,0.6326050616180072,0.09588213666684174,0.6975088967971534,0.08610697135287299,0.6284603716344331,0.6583889405073626,0.6067962942619649,0.04398373983739838,0.7382011135607788,0.013280828703645636,0.5974120895481984,0.1131030886728215,0.5773118487357484,0.5555832339097714,0.13244650086755344,0.5173000567214976,0.08797021943573669,0.34812730028144623,0.6392745465916198,0.8394478750454053,0.13714874967775198,0.0,0.0007289072465528901,0.1467630591944339,0.6863787763688425,0.2123531292462633,0.038726022439377505,0.4655814865659934,0.12214077541287646,0.2547181448131245,0.6031759218599793,0.8676541309993269,0.4524783014130981,0.6344443976233618,0.5008563742764178,0.9999999999999998,0.24936113666564452,0.8995217987080176,0.4153202328966523,0.3954979341786579,0.6218857799923343,0.19985737208058485,0.0173972498670516,0.051036101667476116,0.48072032645336793,0.32890746660109826,0.5115557088651257,0.12464876771758407,0.19486441084713224,0.6430989842660825,0.5967887833559474,0.18361524352965142,0.7382465479953417,0.42197382553005297,0.6007611139941186,0.1407828282828283,0.6229554427523969,0.020121212121212206,0.42391688102083025,0.27004749930148086,0.2857309668379261,0.2121684867394696,0.3825290920332585,0.3977354421279653,0.21456505654793367,0.7694051979766265,0.03826143507478866,0.29122987558040775,0.09703304825256048,0.3696294087660746,0.12393222237781824,0.21487974825803557,0.4789708065314202,0.27732274344336894,0.7989909182643793,0.4320585842148088,0.13819866782507967,0.4643347050754459,0.017211816385518566,0.38723789410167453,0.1414920186773807,0.026514389502301977,0.5066371681415929,0.9313844714686619,0.0,0.07631343474370444,0.5549596622112649,0.7346903807271854,0.4677815460180096,0.021158129175946547,0.43036447019068313,0.48522310218273124,0.49025055014284,0.017139740667205916,0.1030537187012408,0.33739743884671425,0.4845585036972597,0.32261869065467264,0.06608884073672816,0.34117402164862615,0.26160786699107863,0.023916811091854423,0.0,1
