Sample Id,SampleId,Q9UNE7,Q8N2W9,P40763,P05412,P01106,P84022,P42224,P05113,P21695,Q9Y5N5,O00764,O00206,Q9BYZ8,P36222,P06703,Q8WVN6,Q9BXY4,Q92843,Q9BQB4,Q96BQ1,P0DML2 P0DML3,O95274,P41182,P10451,Q9Y259,Q9H4F8,O43155,P04004,P01130,Q13591,Q8IYJ0,P26447,O95445,P01566,P01567,P52799,P27930,Q9HBX9,Q7L7L0,P68431,Q9NZH7,Q9UHA7,P62258,P08758,O14793,Q9Y4X3,HCE000414,P00750,P58294,HCE004359,P16035,HCE004331,HCE003300,HCE000483,P35916,HCE004152,P02649...123,P23560,HCE000342,Q9H2A7,P55075...130,P02743,P35625,Q9Y264,HCE000104,O00451,P09429,O00300,P05156,P17936,P13500,P05164,P15692...153,Q07011,O15123,P33681,P28908,O75462 Q9UBD9,Q06418,P52798,P52803,P21860,Q15303,P30519,Q9NPH3,Q08334,P42701,P31785,P36941,P17252,P50395,Q03405,Q16288,P07384 P04632,P24593,Q16674,O60542,O14836,O15444,P05543,Q12904,"P25391, P07942, P11047",P16435,O95944,Q15465,Q9BZM4,P02647,P20160,P43026,P02745  P02746  P02747,P01024...236,O95750,O95390 O14793,P18093,P22362,P08833,P22301,Q96PD4,Q9GZX6,P02788,Q8NHW4,P16619,P80075,P08254,P09237,P00441,P04114,Q9BYF1,O75173,Q15389,P50895,P33151,O43278,Q8NEV9 Q14213,Q9UBX7,P12956,P08581,P23510,Q9Y5W5,P01031...289,P27361,P04150,Q02750,P63000,Q06609,P20226,P07947,P10643,Q16627,P05112,P12004,O14788,Q5T4W7,P08684,P41271,P00746,P10912,O15496,P05019,"P01215, P01229",P27918,P04070...331,Q9Y240...333,P19320,O95150,P15514,P18075,P29279,P42830,P09341,P19876 P19875,Q9Y6W8,Q96F46,Q9HB29,Q9BX67,P16410,P08697,P09038,Q9NNX6,Q9H2X3,P05162,P14136,P01584,P10147,Q9UBG0,P02144,P09486,P55774,P21246,Q9HD89,P04275,P49771,P00738,P26718,Q9Y275,P07858,O60383,P35225,P18428,P49763,Q9BZM6,Q9BZM5,P28482,P49767,P50579,P15848,Q02083,Q76LX8,P22748,P10619,P08709,P98073,Q96NZ8,Q9HCN6,P22749,Q9UKR0,Q9UKR3,Q8NCW0,P09960,P53582,P01833,P07093,P07949,P21810,P00736,P06734,P09326,O43866,P0CG37,Q8IWV2,O94779,O76096,Q15828,P12318,P31994,O75015,P12314,P56159,Q8N158,O43464,Q6UXM1,Q6ZVN8,P35442,P35443,P01008,P13497,Q9UQM7,P43166,P24941 P20248,Q00535 Q15078,P49336 P24863,Q9UJ71,O60911,Q16610,Q9UGM5,P08631,P07948...527,O75914,Q9P286,P31749 P31751 Q9Y243,P00797,Q06124,Q9UHD2,P20231,Q9NRR2,P51813,Q06187,Q8IU85,Q13557,P23946,P68400,P21709,P49840 P49841,Q13261,Q13478,Q92876,P07948...571,Q15063,P09619,P16581,O75716,O15392,P40238,P35030,P51452,Q9NQW7,P01019,P61769,O43927,P04040,P80162,P01563,"P56199, P05556",P48061,Q96IY4,Q92583,P10600,P01215 P01222,P01282,P29965,P20711,P01009,P15289,P35613,P55285,P42574,P14091,Q13231,Q9BXN2,P48740,Q16832,Q9UBP4,Q04756,Q99538,Q9BQR3,Q495T6,Q9Y5S2,Q9NX40,P30533,Q9UIB8,Q96PX8,P35968,P63098,Q9BXR6,Q9P0G3,Q9BY79,P02768,P01023,P00747...664,P12277 P06732,P09683,P43489,P09603,Q16623,Q02763,Q13443,Q16790,P07451,P01036,P28325,P09769,Q99665,Q16644,P45983,O60603,Q9NP97,P40925,P60900,P13693,Q16543,Q14974,Q9UK53,O95243,Q13421,Q9UJ70,Q96GD0,Q08345,P08620,P0DMV8,Q15109,P00751,P10144,Q99075,P01854,Q8TAD2,Q9H293,P08887,P02778,P47992,Q99616,Q13219,P01127,P16109,P24821,P61812,P00749,P08603,P08253,"P31946, P62258, P61981, Q04917, P27348, P63104, P31947",P14550,P16591,Q01638,P22392,Q9UNZ2,O00541,P06744,P30086,P07237,Q9NYA1,Q9HCB6,P60174,Q9H773,P29350,Q9BXJ7,P09228,Q9BWV1,Q9P126,P0DJI8,P02741,O43781,O43323,O43320,Q8IU54,Q07817,Q9Y4C5,Q9BWP8,Q96P31,Q99729,Q9BZZ2,Q9NRA0,Q7LFX5,P07951,P62979...864,P43403,P05155,P01024...867,Q01344,P13591,Q4KMG0,Q86Y22,Q96DA6,Q9NZU1,Q7Z4V5,Q8IZU9,Q96CA5,O60486,O60880,O94991,P01374,P11171,P14061,P05090,P23284,P30101,Q07654,Q9H098,P30085,Q70626,P27658,P31947,P14151,O00220,P29317,P09919,P51654,P01583,P36894,Q16620,P15692...939,P03950,P00740...941,Q9UK05,P01275,P42575,Q14019,P12259,P02671 P02675 P02679...954,O00214,"P01215,P01233",P01880,"P06756, P18084",P03971,P45452,O14944,O95994,P07355,P56211,P06576,P40121,P00918,Q13489,P46108,Q14574,P19957,P30040,Q01469,P24071,P22455,P02679,P78333,P15428,O60674,Q08380,P50281,P04179,P26038,P43490,P00558,Q15181,P23396,Q86VB7,Q12884,Q08945,P09493,P07478,O75144,Q9BZW8,Q08708,Q14956,Q9UHF4,Q8NHL6,Q9NZS2,Q8TD46,O76036,Q9HDB5,Q969Z4,Q96MS0,Q9H3T3,Q9UMF0,Q96DU3,O95185,O76083,Q14397,P68400 P67870,P19784 P67870,Q02241,P04035,Q9UNP9,P54646 O43741 P54619,O94768,Q9HCR9,O43318 Q15750,P29597,P27797,O75791,P60763,P29353,P51671,P00740...1141,P02649...1143,P45379,P00734...1145,P00533...1146,P08133,P42081,P06702,Q92851,P16870,Q8WWK9,Q99829,P14635,O00548,Q92956,P18510,P05783,Q8N0W4,O15041,Q92994,O75509,P55291,P26842,P78324,P05413,P48788,P19429,Q5KU26,O75636,P54826,P62993,P08238,P05771,P05129,Q04609,P13501,P02753,Q96B86,P61247,P13598,P62306,Q9Y5U5,O14786,P02771,P01138,P32970,P42702,P63104,Q15056,P49773,P50542,O43508,P40225,P01270,P61278,P04637,P0CG47,P0CG48,P27348,Q9NZR2,Q00872,P18509...1269,P18509...1271,P01241,P08294,P08476 P09529,P07288,O60930,Q01973,P10645,P09238,Q12805,P41159,Q14145,P36871,O60469,P15941,Q07954,P17181,P04155,Q07325,P60604,P01189...1312,O95825,Q9UBX1,Q9UHP3,Target
111-0035-01,-0.32674827831963604,-0.5526631085744226,-0.6703807951946474,-0.3391029761959953,-0.29752020891649344,-0.6027847145509477,-0.5066790854561168,-0.5667996000234339,-0.49609760487816784,-1.354665704972128,-0.2572650956117609,3.5838987035554477,0.5034391109728614,-0.7842158017226216,-0.8365505202893024,-0.10383814553604291,1.6726239901916375,0.40800844242909884,0.7645557120457511,2.969459116252959,0.5264558972237295,-0.5179047971324523,1.4772075519983903,2.179501671937422,1.3141852536879686,0.8937750459251877,-1.3133062923334207,0.969684423464163,2.0904620514352237,-0.35813257924097963,1.0053449890017603,0.18364018837556834,-0.6430096461712737,-0.24845708924523488,-0.36035486058382055,1.6963604081828532,0.10805888263729393,-0.9053917484108339,2.8977703692931844,0.03943945964325389,-0.2284040055324182,-0.2421567433280624,-0.9485903291540495,3.3507261570357794,0.21284548906940193,0.5266897914048642,0.6928599398857802,-2.782116029022081,0.41356392941921666,0.16852424895433488,2.0118077729550623,-0.32929277996906925,0.5658707735122339,-0.05380408610471422,-0.6305539945196331,-1.156141984106518,-1.5452120356533607,1.8737962534493355,-0.9348296872397416,-0.5012841274631785,-0.1627748305863176,0.15483788519836986,1.5918931490288706,0.8404361848629782,1.2447189984901472,3.5047839124488767,-1.090111626173676,-0.9710409495303771,-0.22256634814478363,-1.2877067566463627,-0.30432224610655334,0.24579390898390924,-0.5052634348725026,0.7503405654932694,0.024595762097081385,-0.1716547437132496,1.4090329259859946,0.2006102230229371,-0.2797643105352255,0.6983433445319241,0.5618693082895307,0.0873704543728989,0.12644150272629096,0.07492193521341442,0.47692969056344653,0.7464170990951544,-0.8241275301456054,0.8104761964736703,1.2694886901145266,0.46734309057044987,-0.5849312244438131,-0.501604456122001,0.6465602677078239,0.6454890658072951,1.8508097745281162,0.26101674634519406,0.5297652832679625,0.5567419073780987,1.3401384934470346,0.5087140569714749,-0.7956851593387143,-1.0643323665581694,0.043479361027764764,0.47891994383923214,-0.21888319745943458,2.0083461060183847,0.7723647646108768,-0.5122058991312701,0.3805515320332069,0.985903805085417,-0.6387002542575101,-0.40169600864735827,0.25518249835662843,1.0719100567663087,-1.205815578393111,0.5300690618045364,-0.3475611124681723,0.3434011265452324,-0.27904496393900313,0.09389222902380953,0.8345318590020309,-0.15621389867427934,-0.18099429357120486,1.3876391395120025,0.03626333876380208,0.7490784944321972,-0.6835697406703208,-0.29134111601259927,-0.2577467058366403,0.43913348030019816,0.12557713969725431,0.964867660953798,-1.2236489453291501,-0.7394146497944772,1.7484967103358107,0.048247747498428445,0.023391588453166603,-0.47919629862659013,-0.9807404350134882,-1.3573939510629376,-0.7524445100476371,-0.16932359729978005,-0.2278211935863631,-1.3288779466510425,-0.849172735207097,-0.2776479156568469,-0.2595411622287686,1.271622251548481,-0.40128929808896846,0.044870405832723614,-0.2949964105392798,-0.23207759054845814,0.382814533152738,0.32166225860940195,0.40827274863216406,0.3309589420054339,-0.7812631019279899,0.2982791748984738,-0.2745220772470296,-0.8058774783009824,1.4547927546813983,2.9371676002710556,-0.2542714454353071,-0.08935439858852046,-0.3978618528670366,0.9752909157171982,0.496593336758926,0.2746936047981765,-0.17728248365295457,2.7516443948675104,-0.18241256053830468,-0.36312432099050507,1.3104822347952212,-0.7257677946750626,1.4719321581889577,2.2235983722816015,0.14961612965977827,-0.13724407897645297,1.0105622709971676,0.7549290434679929,-1.0945371469643945,-0.2990429526187567,0.8793772913392273,-0.16939440944290046,1.0991871311025072,1.5622081996285262,2.0266699914812634,0.2498139321226113,-0.5100880390774717,-0.4644090703746595,0.05689815065863164,-0.20983130709150383,-1.3287156250760932,-0.46810163426274015,-0.8055256500732786,-1.4787594179461325,-0.28704159436202686,-0.08256035324133143,0.850921532598431,0.48998598614310507,-0.6865312667567548,-0.26963366901697716,-0.2638705884017295,-0.20212378975158302,-0.1420451562853614,1.2860058631156128,1.772353262882104,-0.5585210294432504,-0.4632898423639981,1.5409719135734783,1.2890716448627673,-0.44680789850141855,-0.6606164334488388,-1.287973460957436,-0.5726223829335066,0.5679037548361269,-0.12321874237655982,-0.2902645629639367,-0.15095858953390678,1.0650736413727777,0.254674511594854,-0.5171234540697794,1.090296843040289,0.4805369362625869,0.2659903189767257,-0.1916400907270074,0.6482750675756671,-0.09188236947480684,0.29987593880272806,0.47547060289593535,-0.862024143508962,0.6529440963427189,0.7356973686768112,1.5788534620645462,-0.9369710065872936,0.02041626019111881,0.979064879369224,0.3051477147516048,0.31650433745053,-1.2123229723926006,1.3301465631396692,1.6606361771512124,-0.71640884641811,0.6164453077621226,-0.2856984606350893,-0.17552590951899977,-0.4664908151664824,-0.37719352193899985,0.09707436145458756,-0.465819170009243,-0.9449165025224875,-0.36522886877490285,0.1647436293853358,2.7046704015135643,-0.3508229150349516,-0.6817996421672466,-0.006063339741146708,-1.1490182823887587,-1.4974141450359677,0.8190325675741319,-0.2527340218931212,-0.5428097215121399,-1.372741462252041,-0.3229403080451656,-0.3548865997361071,-0.2774459256395103,-0.7136826891497294,-1.1128939942607554,-0.4492675638852738,-0.9187909636880583,-0.5330152804604307,0.9080983019747464,-0.2418312962556435,-0.3494830110410709,-0.3782258533697571,0.1904288392053425,-0.49592735211540745,0.7777680875718054,0.49600891351612425,1.9340942291041283,4.064084636473366,-0.7421702723531539,-0.18059127445085674,-0.0932581188506301,-0.5966466700508403,0.3645011482276075,1.7813147889731984,0.8077043612271951,-0.17902874790848305,-0.06243864675556684,-0.24768031501447532,-0.2030501757994185,-0.4538641063888354,-1.152530455198533,-0.9092635757143808,0.6787536443027122,-0.19184584142312375,1.9170536129561389,-0.24582202400611922,1.576548134628028,1.019679836528123,1.02687323532193,0.7823503431373268,-0.19917579466167928,-0.006848328616454552,-0.9454622912285946,-0.5045722053532176,-0.9284099900565304,1.8320666143084983,0.9264091419783642,0.3494860732825272,0.0936087220102018,-1.4558816317761993,-0.5081714789964625,0.25345457084729306,-0.6169340990915394,-1.2976969061689259,0.3475221105726341,0.5799965760845067,1.285883848635283,0.5462731757510043,-0.89477753337461,-0.2183835037860936,-1.2965169232589289,1.6582911658263058,-0.3485603180413757,1.4871093561427788,0.267623791583535,-0.6445427353126797,2.1519744679056942,3.3586091610768647,-0.20032667557587228,1.5472567660587686,-0.4073751616261334,0.7167474256260027,2.6517914741962136,-0.4096391914397926,0.3742455838575016,-0.32831778886015284,-0.7206835070802533,0.16389317731595668,-0.6476610922558541,-0.5442174310049502,-0.37970939278573246,-0.0322016103512786,-0.721622576948187,-0.4257457011662393,-0.6537759312986163,-0.13645122325635287,-0.19484447522623166,-0.011616677404795137,-0.4968483977162997,-0.27508340819889027,-0.2659071752253586,-0.4098227855540983,-0.5249867279043676,1.05476784684641,-0.0165683961380788,-1.162515891381214,0.33617818332712,0.6908878520615039,-0.6611699629619561,-0.31337259436332504,0.019152617078047593,-0.5187574353967118,0.22969512314571836,0.8533561760266293,-0.27699075059968264,-0.2289204188037099,-0.5472762815661271,1.1378043019050132,1.116448063529247,-0.8445782611120973,0.07717920433091538,-0.8734106195200068,-0.5169360372097836,0.012026474835653115,1.9809054479023036,1.5670733123356273,0.35893843769314593,0.22856952076750758,-1.851992182870876,-1.3150613023299649,-0.7069454184013068,-0.5073358710285556,-1.2958968109756668,-0.5884254522985258,-0.1132207774536809,-0.7436239160586108,1.7058611817449185,-0.8254250003427501,1.0662768122385335,-0.8359006935657098,-0.4899500868849516,-0.03546029812293631,1.9040744119160968,0.23749569776747942,-0.3552456400542824,-0.6562170550644038,1.9522083734360869,-0.45696385957995245,-0.5292295692015195,-0.17580828156394593,0.24494347075637132,-0.5012386994051194,0.47490113009856644,-0.8393004931883492,-0.6941986900049728,0.3519987583892915,0.8423969800890563,1.1744133701472554,0.4634992258666961,-0.38142954086520375,-1.1332206632379924,0.13692279448500239,-0.1964548740424128,2.0937476195662006,-0.5782186634742508,1.575733746494246,-1.2541860475385993,0.5346865128121333,0.712549892725334,0.6560389843612924,-0.6427071047892855,-0.7413878604123516,0.9159260426279721,-0.3311095322498322,2.5065584016878986,-0.8610080818624434,-0.5257521102833108,0.2575482341735598,-1.5179971325478872,-1.1665391077972092,-0.6211790061523722,0.28400769577049245,-1.1104504377198192,2.2114586404341803,-0.5080089931765533,-0.0018265079322922022,0.5532750552384731,0.775202762955876,0.5792255412419008,1.8883639567768051,-0.18678526460129646,0.2709545724060412,1.8652609272228529,1.4428220456325982,-0.2408476728336894,4.437521422782148,-1.3454944740794323,-0.9839770753405013,0.38157555954898276,-0.35907152281808463,-0.6938259175976169,-0.15590171967133176,-0.8073985645339012,-0.8901336098330362,0.7428760555439072,-0.435668530425042,0.053436869657431905,0.051902051774118885,0.32141779460255765,-0.3756309322306428,0.6361982065135773,0.7386053541100768,0.19199403860263006,0.46529376647944226,-2.323589644788214,-0.3618819287170538,-0.02726061030368616,1.256529964178914,-0.4247142157317628,-0.33014330950386084,0.16928847234482963,-0.8428124034337842,1.0081431313591167,-0.4063432659126376,-0.38872269860908404,-1.2040197219506545,0.04179075759377743,1.512433040125973,-1.122471214267685,-1.4416458988191168,-1.25492975353622,-0.47135568439013786,-0.25182487511441276,-1.008651880920849,-0.3770271518939008,-0.8259182048786377,-0.4852156282143295,-0.8617796060227967,2.455416289671447,0.028826326858094817,0.925975482263154,-0.14676360033193211,-0.2780588376797624,-0.16092824018845928,0.8385225844790987,-0.39710247796488396,-0.29456953805563535,0.2617656839119294,-0.3189416083600026,-1.3235191978130068,0.7868020047494632,0.3523719088286564,0.7847449629135527,2.734966861234937,0.8041335860953998,1.3382671342181836,1.2686938551611684,0.2779783837602931,2.136992154575443,-0.4398214856954702,-0.45715977920831036,-0.6361186177170951,-0.4064331826529377,-0.5984392067698738,1.3037697976766984,0.18744350278547633,-0.7914680769614933,-0.4537617102180863,0.012364851797025947,-0.7968506199808727,-0.6520084423031924,0.3091961042159064,-0.20185365462405638,-0.5788232741547944,-0.7227317795143005,-0.8817812778482144,0.677259750605612,3.747427189138175,0.3305281331812392,-0.39094468328772897,-0.7814388431724202,1.4300139539385974,0.7317179507367293,1.0474694470076247,0.13140481783649374,-1.598936092523171,-0.4593843205075488,-0.21500938411496018,1.0686343551070165,-0.3158952438888001,-0.7535499090678938,-0.6454769366261192,0.09919232816370467,1.1323545987049193,-0.9780906757473722,1.8761862214221394,-0.3659773944395562,-0.717715072976663,3.028492481531872,-0.3131877686760573,0.293668423401131,1.0860653575271346,0.7562697252234147,-0.1902328144406247,1.2032591645892492,-0.5915028045684604,1.1487928089653767,-0.2791373953037808,-0.05939533249816963,-1.025689809601554,0.0872168240917044,2.998424466816503,2.283118092034909,0.04594394769977202,0.1469303111799051,-0.21898164816755977,0.04441486030708811,1.7175423165713046,-0.3445284419093402,-0.32146746727924996,-1.1019597357372648,2.5532457339115555,1.1208977046232458,-0.5672750631203891,-0.5726708339124812,-1.1298210347194795,-1.1522917024226182,-0.7781495387638478,-0.1283690257365446,0.6764775260103191,-0.5010479959780108,-0.7477185498319913,2.168774025395947,2.561681880463567,0.80517136918371,1.0772532248539377,3.5158182724048186,0.19054339445397506,0.05218956735002251,-0.1607614138998565,-0.3016781193590279,-0.6377278415512775,0.14135656191309656,1.8789558148832617,1.6184328704402382,2.357997168239904,1.7749367504580758,-0.7294748566172863,-0.22465277315534601,-0.11341148196126155,0.04069923529701935,2.067257382798203,0.2895312466655685,1.1034989432333737,-0.5179162922260299,0.024475965476506215,-0.6711090060216675,-0.7415536150344832,-0.2740914159063441,-0.05663675243286309,0.31891503621160894,0.9509231529446202,1
