111-0006-01,-9.50550010564152,-9.688242898419736,-6.446571630215801,-4.901860164865311,-2.9109343643563643,-0.940877860495305,-0.7823894306291751,-6.9269780072180716,-5.866636076696605,1
111-0007-01,30.405539976519393,-7.768860272498994,-9.585458650878332,-8.077139185199584,-0.9436821931186238,30.97703039677996,30.508158055480386,-17.69393364419439,-28.13780599110583,1
111-0014-01,-10.251092840129061,-9.978468317871505,7.746155264501922,-3.2655463135010776,-6.508238658661268,7.5683562106260505,-0.5395296437792371,-2.306153597807187,2.0046486857233425,1
111-0018-03,-10.32298038963304,-9.441809404741376,-4.20490343419438,-5.099811895844262,-3.9737042625841115,3.1553319627343956,-0.5646215366388982,0.3194248369911744,0.531531579430781,1
111-0022-01,-2.597395522578048,-6.211401063062327,-2.67527997542158,-4.561172294403287,-18.079921251706,-24.56995382630036,33.34101820876293,32.220313930124426,-2.2941526748421253,1
111-0025-01,-8.960311228783977,-9.037197251410005,-7.81732159787195,-4.432424791481503,-0.5043453479551939,-0.37464116228683697,-7.569702090191976,-5.9514692449855495,-1.1492562809497278,1
111-0026-01,-9.79446403078876,-10.454041400896328,-6.354186656304488,-5.679825288850038,-1.1753229634219466,1.4314576376398556,1.5306652253294464,-0.0644212962223622,4.137773541585915,1
126-0017-02,-12.127227954437371,18.413622781605337,63.880289330484196,9.829077710279705,21.340478923179525,-1.954999931940204,9.780326495288271,2.2605438679029013,8.216908273065517,2
77-0155-01,-13.518227954510195,38.71688119806921,56.88034075387044,3.453482212796241,-9.627571529735155,18.83233296993306,-3.127735139071858,-1.6318115215569455,1.868658479885169,0
126-0021-02,-9.012101348970424,-10.99614951599956,-7.188060087866424,11.109508239280991,-5.456691777316163,7.315017310912616,15.265452173262041,1.1209032546243167,7.722753456577272,2
77-0249-05,-10.301993319095375,-0.20600400549068856,-10.494850422789396,-9.131240391941324,-15.544829051226301,8.582899153206052,-4.669596603953265,-4.037253420330649,32.688700152171144,0
126-0047-01,235.25529738667322,7.865415199381352,1.5618299296969684,1.7206482750326022,0.5540494385709646,-4.4695927438267375,-5.099449289581878,0.9990526822653979,5.068240095019248,0
126-0047-02,-7.6323504722623285,-2.3436990319065454,-7.515347963964295,-4.665215242672358,-4.043656861617404,-2.6366573570504093,2.441338404736886,4.694684089546204,5.64374175367863,2
126-0050-02,-9.913627626409426,-13.653723495911198,-4.037256422769584,-5.543106294448786,-6.224134658101601,9.741008673021126,0.45421014399688003,-3.9347899922149527,1.7553637800158597,1
126-0051-02,-10.22501871677459,-7.653084810228469,-7.41378553926898,-5.311481023088773,17.386277036453073,5.337618225532377,-6.462637494866768,9.606547138623728,1.2361029455434622,1
126-0065-01,-3.841322405282283,-9.851781147017208,-8.012332058312378,-7.208191395641558,-1.0209430438717062,-1.3268043998013008,-4.517448481492213,0.9067716252842688,7.396365613155942,0
126-0065-02,-9.833131845148756,-8.985962020270854,2.914922401498274,-1.3583300831170977,8.543862515263056,-13.104390637631205,-2.000611472885104,-10.222315927237483,-1.8703106617713217,2
126-0067-01,-7.283319084262651,-5.234605232251707,38.043958039837165,-2.7343967394556445,-17.722804199941578,-16.88026475621403,-9.34829139025546,1.0917188910898261,-17.06932190360275,0
126-0068-01,-8.511153509947967,-10.70536371883961,-3.5771021777614807,-4.340373672576287,8.114794804628863,0.7640390978898195,-2.104835004957771,7.166530017472919,-1.5045652063359103,0
126-0069-02,-6.2710034089006115,-8.0633369017195,-6.441069755151051,-1.6520672516545505,2.6605251432864576,0.1396666930335628,-2.195490838470913,-3.5382662575667467,0.01824653944014603,1
126-0072-01,-3.2524373390007617,-11.618515662703405,-5.311480608063446,-10.497327922805676,31.374161733699136,14.662547401115589,-16.690960269153255,33.86280802163771,-12.533646774550755,0
126-0072-02,-10.425877394347951,-7.934796606437832,-8.569442090292192,-4.971996938448906,3.6937461149066744,4.786268581627244,-5.717403846495343,3.17081960608779,-1.9044629032293852,2
126-0074-02,-12.021576529883962,6.580000583892312,-10.442218150350806,21.73630706510077,40.23869796735462,-15.963251777100652,19.545215424193348,-16.947781201083796,11.350091589682375,1
