111-0006-01,-8.392641470256788,-6.191463266973997,4.965767993603064,-0.24695871221424365,-6.687668008036766,6.762237195613526,-9.086270162973275,-5.204745725804196,-9.766761939545235,1.6983935687717133,-2.5218875835093413,-9.741096149005335,1.8392092009188092,-5.576435377101447,-3.174136913059547,17.081574269016812,3.2120477042222473,-5.65037554564282,-2.8699951864089743,-1.770155234542124,1.0591987447390696,1.1041244089642694,0.06233472752561675,0.06201319411342515,0.0,1
111-0007-01,-5.493974523764125,-5.888626934721758,8.380288005461484,15.96643486428855,3.1185081932987484,-3.6844931774258947,-13.428660070080264,1.8757756690446514,-12.55313550005542,15.840959632677844,7.440187069151809,-8.13561320838922,2.865266695813987,2.4118446795260557,6.877822929249484,-7.3594858617566175,-0.014830465528009663,3.5421780874127493,1.6369847434837168,0.9415596777308621,1.1165366003652903,-0.27321111790968367,0.00017059550653649474,0.02044041251287879,0.0,1
111-0014-01,-2.8766945213037562,-3.273208464196954,0.8114152512252704,-2.7211385505707737,9.847548441009504,-1.4347453180495109,-3.178004683494879,3.186333940129676,4.597781688935534,-5.970430579546953,1.3256544755879296,0.9294790974237397,-5.009769964778804,-7.663800240144919,15.032748207204046,4.738010443310868,-10.525155742374894,-5.093617726276422,7.04456031888626,3.658627600149657,1.0966091194393033,-1.2039320102661306,-0.2091064573908912,0.12034731216070603,0.0,1
111-0018-03,-5.928430235042024,-7.9608207167734255,7.871517464875229,9.569263978347658,-4.867506748703265,0.8388797213934328,-10.76991757197467,19.471192366389236,1.6273049068062664,-6.313592428437137,2.9675392706147985,6.041630910742963,-16.103768452060343,1.2655434036383029,-7.607361888858492,-1.0400712941837942,1.5535669630092857,-2.4288866651653924,-3.296466026237776,1.6417974086797829,0.3120125380770235,0.3224623993653668,0.1795202856085498,-0.12668863146852305,0.0,1
111-0022-01,-0.7153526661035258,-2.8813608015794765,0.31137919461555974,-5.072496877691327,5.723804223973749,1.0286406068434941,-0.08847631527920793,1.38623587493447,6.7751289079201324,-8.698625676701738,9.45034750843694,-4.945577220154742,-2.2664433192200697,-5.1228556583622415,6.978957895139861,1.6824031335883034,12.323897135011299,10.468907454540673,0.08324813688104342,-6.21535774397726,-3.142360765151631,-1.921591244552999,0.14728673850824922,0.07177993602149937,0.0,1
111-0025-01,-12.985500389246758,20.6094763412327,-13.733501062287447,26.78015022312627,7.7883695112295985,16.289977645825285,2.5064883322720455,-4.678236596146459,1.2673237011751093,-5.033668058706304,-1.633485676053837,2.200404315312768,1.9150907713436849,-4.211668060836283,-2.199176775024346,-2.969498550734338,-1.449507324620981,-3.027786323500789,0.5807905141548715,-6.415484045044146,0.1662451470411109,-0.19711176306874256,-0.8757909448112646,-0.307496522837849,0.0,2
111-0026-01,-8.09257919604882,-4.332464979800688,-8.425366835564882,9.858518784528071,-13.290224695401795,0.7899553296617552,2.9780265452832024,-9.543716013425264,-5.255709098352707,-5.234815071431752,-10.571535776028327,8.162264353174011,-3.9163054973947133,7.413365592446265,7.583378301122191,2.589550647278377,5.830121130612008,6.078955549013827,1.2747325102698177,8.452679254266174,1.8932496813457993,-0.21005932388953852,0.7062529927318366,0.25960400464005745,0.0,0
126-0017-02,-5.390334690687882,-5.090252949452126,8.257064115871234,-2.825736608133404,13.894005060195157,-11.658338985354284,-10.375254265998283,-8.78557523822819,0.03627253249907278,-3.2431313632249354,-8.424861006471152,4.4737362870956625,2.9551020700510975,1.4663227094581361,-7.029817331116469,-1.5814609083797977,1.564904414264667,-1.5534660584542865,1.114389290000646,0.04784955265074878,-0.7859590810343718,-8.942466916728563,-3.870468996697549,0.09965582240219927,0.0,2
77-0155-01,-2.9027086200576147,-2.6303914674380766,6.4824740129493605,-2.1682644313478283,17.526761946669506,-11.177404034370943,-7.793023300346283,-8.707760233329003,3.6069349769247396,-3.563924097679835,-6.472555023100673,2.9002880953388788,0.01840245330208129,-0.05587898022339389,-2.088623002800546,-2.51473846258893,1.5333387618153296,0.49657306470074813,-0.35382060952822003,-1.642519067297376,2.2779884574826057,9.882724541881007,3.936773717864976,-0.01575357479594644,0.0,0
126-0021-02,56.492036986069344,-4.834175401437502,-0.3517290599783053,2.9558523745110645,0.008744767581020512,1.9585572003502827,0.23295596152541134,-0.8350313115750739,-0.5694815194109816,0.4948924910520798,-0.5126336170586209,2.1751526579811937,1.2093078967796238,-0.02136557971350145,0.27539978663519865,0.8822849627282418,-0.2431329171384921,-0.1884063170892224,-0.9063017341379501,0.11989265758410386,-0.58995291393344,-0.058324490288669324,-0.22820765667501802,-6.461307440955891,0.0,0
