Sample Id,63436,57814,52984,37752,39609,38276,48691,43343,33173,37253,61698,52282,34383,33419,62952,62924,45721,32397,22053,62557,22001,31943,32445,43507,15736,37475,44620,63597,63072,43592,46146,61769,63230,37185,37190,37200,37196,62955,1107,1561,57514,43807,48782,53254,32489,40007,1563,37112,18368,57520,62276,32388,61864,48407,42420,42381,15443,61881,52974,42574,31912,52234,46957,35436,22138,40473,35322,40008,57463,37059,15586,18374,1584,62819,47101,35130,61775,62071,35432,32452,31932,62485,27731,42370,43239,43378,21151,2342,48454,62890,32807,42603,36850,35669,18394,604,52436,606,63853,57517,Target
111-0006-01,0.8657,0.2643,1.7953,0.9591,1.0271,1.692,7.8803,7.2897,1.0052,6.2409,1.0568,8.376,1.0709,2.4989,1.1564,0.8202,0.7044,0.4976,2.7451,1.1882,1.8076,0.3064,1.4984,2.9507,0.3285,0.6857,0.9004,1.0294,4.0002,0.7172,0.3491,0.3818,3.3288,1.7941,1.042,4.0111,2.2132,0.1151,0.154,0.0121,1.3622,1.514,0.4367,1.4302,1.439,0.6987,0.151,0.8867,1.5907,0.5687,3.2238,2.9569,1.0,0.5432,11.0667,1.789,0.0698,0.2005,2.2401,1.505,1.1935,0.3059,0.4015,1.5206,0.9059,0.7988,4.167,0.2236,0.9881,0.1736,1.5846,0.6509,0.6363,0.824,0.3273,0.9388,1.693,0.9982,2.5225,1.9081,0.1561,0.3898,0.8261,0.0425,1.064,0.1821,7.1904,1.2825,0.6686,0.3367,1.4055,1.1775,0.1362,0.1041,0.9224,0.6277,3.1417,0.224,0.1894,0.4379,1
111-0007-01,1.1267,1.2917,3.9493,1.2864,1.8518,0.2624,0.2928,0.302,2.1948,2.0573,1.3689,1.1768,1.7671,1.0,0.516,1.4284,1.9487,1.0,1.854,3.0535,1.1043,1.3902,7.7349,2.1774,0.3285,1.2963,0.773,2.3125,52.7786,3.0733,1.5436,0.442,1.4586,3.9475,4.2356,3.7094,3.0615,0.0312,0.154,0.0121,0.9519,3.8889,0.4455,5.5005,0.4961,0.4687,0.2412,0.8657,0.4859,0.7082,1.3634,1.1604,0.9157,0.5501,4.1036,1.969,0.0698,0.0595,3.8308,0.4669,0.6751,0.066,0.4015,3.4606,0.7738,0.2993,0.9964,0.4624,1.62,0.5745,0.8253,1.7956,0.3798,0.6613,0.8503,1.1025,0.3898,0.7687,2.0417,1.2376,0.1561,0.3898,0.4602,0.6019,2.2427,0.1821,2.8192,0.9775,1.2306,0.3224,0.2597,1.4264,0.1362,1.8266,0.7917,39.9809,0.9124,0.1158,0.921,0.5641,1
111-0014-01,0.9173,0.69,0.0857,2.4813,1.9767,0.2624,0.0805,0.1585,0.3353,0.6757,0.4889,0.6317,1.447,0.5353,1.4846,0.8265,0.2946,0.1311,5.0071,0.7257,0.2663,11.2818,0.3419,0.406,23.8538,0.2377,0.4905,1.0621,0.5597,2.6719,1.2144,0.2029,3.6564,2.38,2.606,6.946,5.6596,0.0312,0.154,0.0121,1.0244,1.05,0.8481,0.6138,0.5235,0.4687,6.8628,0.7108,0.7817,0.3817,0.8352,0.9014,1.325,1.0163,0.0381,2.2416,1.1675,5.0,0.2089,1.0397,1.1061,1.4211,0.4015,0.2108,0.69,0.6568,0.1782,0.7304,0.7096,0.1736,0.607,2.9805,7.4138,6.108,3.869,0.8851,0.3898,1.0378,2.0594,2.3985,0.1561,0.3898,0.5994,0.1652,0.9352,1.8354,1.6403,0.4633,0.4776,1.5592,0.8684,2.7573,1.6314,0.2408,1.192,0.324,1.2815,0.4461,0.1389,1.8496,1
111-0018-03,1.3103,0.2643,0.2808,0.7405,13.3284,0.2624,0.3683,0.424,1.0643,3.0942,1.1345,1.7506,5.2473,0.5588,0.6008,0.7163,1.8889,1.0914,1.6391,1.0,1.2975,2.4735,1.5564,2.6718,0.3285,1.1174,1.7372,0.8174,0.3163,1.2604,0.6737,1.3141,1.6461,1.3102,1.5913,1.0813,0.7731,0.0312,2.0466,0.0121,0.8979,8.0691,0.5272,0.4729,6.9513,0.4687,1.0,0.7991,1.268,2.3753,5.4279,3.4224,0.9199,0.9016,0.3188,1.4872,0.3103,0.2708,0.9099,2.1895,2.9577,0.7166,0.4015,0.8153,0.9277,0.6368,2.0892,2.1135,4.557,0.3185,1.5234,1.8995,2.1809,2.4882,1.3608,1.5613,3.8668,0.7065,1.5865,2.8937,0.1561,0.3898,0.7769,1.417,1.308,1.0436,3.5246,0.4825,1.1278,0.2152,0.5079,2.0135,0.4105,2.117,1.0496,0.3227,1.3855,0.4966,0.6195,4.881,1
111-0022-01,0.6965,0.4119,15.9592,1.054,5.6354,0.2624,0.6385,0.6964,0.5507,0.6046,1.2371,3.348,0.6738,2.5445,0.5864,1.1702,1.0304,1.7769,0.6559,2.5737,0.5997,0.5986,0.4723,3.5578,0.3285,0.9424,39.8713,3.0737,0.4862,2.9696,1.6933,0.41,1.4187,6.9614,4.0262,2.8023,2.824,0.0312,0.154,0.0121,0.8727,1.2563,0.7872,1.0599,3.2616,0.4687,0.151,0.996,1.2452,0.3817,1.6039,0.5971,0.7907,0.492,3.0774,0.6702,0.7581,9.6851,0.2089,0.7022,0.3987,6.2737,0.4015,0.5426,1.0006,1.8494,0.7142,33.3091,0.5367,2.5522,0.5213,0.3878,0.3874,0.3885,0.2366,1.2164,0.5125,2.6049,1.9941,2.0505,0.1561,0.3898,0.6564,0.5626,0.831,0.1821,0.5923,1.0225,0.9475,0.671,0.3499,0.1489,4.0914,1.7867,1.2634,6.724,1.25,16.1307,2.0227,1.5054,1
111-0025-01,1.689,1.7054,0.091,1.561,1.3167,0.789,0.39,0.3259,1.4253,1.44,0.8552,0.6304,2.7607,2.0251,1.2274,0.1617,0.2946,1.7422,0.7657,0.1275,1.6029,0.6492,2.5549,2.1063,0.3285,0.4661,0.4772,0.1319,0.4764,0.9344,0.581,0.8786,0.7788,0.7984,0.6136,1.1463,0.2422,0.0312,0.154,0.0121,0.792,0.6418,0.9117,0.183,1.3641,0.4687,0.3691,9.9811,0.6153,0.8464,1.4831,1.8621,0.8401,0.547,0.231,1.0943,0.0698,0.0595,0.2089,6.5896,3.3161,1.4459,1.8325,0.9065,35.6577,0.7887,0.3279,0.2332,2.3036,1.0628,0.9627,0.5539,1.8408,0.3198,0.6452,0.8319,0.5812,1.403,1.2726,0.5182,0.1561,0.3898,0.804,0.1324,1.0768,4.8445,2.7278,4.1502,0.276,2.6564,1.4087,2.1986,0.969,0.729,1.0814,1.5559,1.1811,1.3581,0.8976,0.4216,1
111-0026-01,0.7076,0.727,0.5947,0.3161,3.3802,1.0792,2.7377,3.5883,0.5774,1.276,1.9093,0.2929,1.2458,0.2308,1.6054,0.1617,2.0538,0.9487,0.9546,0.3338,2.0126,1.3098,1.7038,0.6401,0.3285,1.6024,8.7685,1.1768,4.3662,1.2771,1.7349,1.421,2.3831,0.31,1.0738,0.6417,0.2422,8.1112,0.5178,0.0121,1.3254,2.0716,1.8043,0.2118,1.0714,0.4687,0.2878,0.8234,1.287,0.3817,0.9502,0.5299,1.8167,1.7908,4.4336,0.9352,0.0698,0.1748,2.0131,3.399,4.3515,0.7412,0.4015,0.8512,1.3488,1.5399,0.3395,1.6843,2.9367,1.4046,0.7624,1.5317,0.9698,3.2701,1.6031,0.8143,1.821,1.2624,0.5004,0.8848,0.1561,0.3898,1.0687,0.0809,0.7349,2.3224,0.8661,0.729,23.3783,0.5078,0.8136,2.5734,0.2989,1.8889,1.0977,0.7178,1.6089,0.9422,0.3203,2.8833,1
111-0035-01,1.5269,0.5432,0.5424,0.4621,0.2725,0.3329,1.3986,1.252,0.5738,1.2041,0.9032,0.6914,1.185,0.6108,1.0919,0.5326,0.6292,0.6296,0.9733,0.71,0.9338,28.0783,2.5751,0.7367,0.3285,1.2851,1.4366,1.0696,1.349,0.7838,0.3445,1.4656,2.993,0.339,1.0389,0.7223,0.2422,0.0312,0.4948,0.0121,0.8937,1.5222,1.5292,0.4884,0.7134,0.4687,12.4799,3.9648,1.4786,1.0069,0.5482,1.7221,1.6578,1.2876,0.0381,0.443,1.0915,3.1001,0.479,4.0017,2.9083,1.4387,0.6364,1.0973,0.7166,2.5127,3.7123,1.0,1.9329,33.3443,1.0468,3.637,44.0339,1.0817,6.2724,1.3098,0.5811,0.7791,0.5404,0.6521,5.036,0.3898,0.3488,2.8451,1.0583,1.7213,1.0,1.2549,12.8147,2.4115,0.8171,1.999,1.1818,0.2991,0.8202,0.834,1.2345,1.4566,25.5566,1.5069,1
111-0044-01,0.263,2.1735,1.0779,0.3161,0.2456,3.1029,0.6312,0.7365,0.3353,1.7164,1.7932,1.2059,0.7713,1.1529,1.2162,0.2355,0.9326,12.5668,1.2249,0.2349,11.0244,0.4309,0.9657,0.3226,0.3285,0.9196,1.0,0.4652,5.3052,0.663,0.3138,8.9567,0.7579,18.3726,3.4393,3.5963,3.2748,0.0312,1.6455,0.0121,2.7342,0.6984,0.24,0.6166,5.8849,0.4687,0.151,1.3285,1.6342,1.1852,0.7804,1.7623,0.7849,0.4934,2.4498,2.3373,0.0698,0.643,0.4987,2.4577,1.2645,0.9302,0.4534,0.4967,0.6184,1.4815,1.1944,0.7284,1.6821,1.0849,2.4958,3.5137,1.1078,8.3055,0.6259,1.6014,1.9236,0.734,0.7925,0.5362,0.1561,0.3898,1.0196,1.1949,1.7595,2.2238,2.4896,1.6991,0.8033,2.0286,3.4576,1.5706,0.8747,2.2989,0.9283,5.0077,0.2853,1.3794,0.4269,1.5745,1
