111-0006-01,-10.503453222844337,-7.847270634662674,1.1898641608699607,-0.5799739676827275,-10.462525128402518,-7.916892741283036,-1.5050136824484832,-2.8143091682224552,1
111-0007-01,-4.472502613043815,-4.804322972731454,-14.186335586994181,-5.588958708965729,-6.67181616019988,-2.870899992509674,-10.183343561928005,0.15847261050974226,1
111-0014-01,-2.1162210225066094,-2.237786688660031,-7.197068129658422,2.8615728594029486,7.113960400900045,-5.085981905005945,-1.1908312096851021,7.812154986864189,1
111-0018-03,-4.933795456125933,-7.696219394149848,-11.043038729913077,-10.068725019704273,-5.73876036809063,-5.685675487340835,-10.633823507360928,16.76835942704731,1
111-0022-01,1.0665371856134134,-2.330197794202903,-1.9305361349858796,2.80519245601862,5.129627172819871,-0.6982920798304122,6.049044719297598,12.23542612062413,1
111-0025-01,-13.792110443018453,23.54266625661419,-1.9444145242648718,-4.580357667233914,-15.830152868235963,13.054364228664651,-8.320331963193702,-3.570785377405494,2
111-0026-01,-6.736109118537002,-2.3100927295721543,7.538688037109935,-15.646217914351746,-9.623530861285195,6.930508706849416,-2.237820184197698,-14.874829497936888,0
126-0017-02,-4.8046955294490346,-2.4894274429101433,-16.009754404934984,3.6178892758667107,6.974472085688762,-13.186581140570338,1.1947506574098905,-12.649057751437333,2
77-0155-01,-1.66870165269999,2.1016990470932373,-18.748125556956385,4.684915302297419,9.835014576868181,-10.248385524791065,0.9361059724746349,-10.814394368734725,0
126-0021-02,53.264457888912645,-3.8416538204406456,0.29623639269402574,0.6434305866978262,-3.4540911831815033,1.192731111582788,-2.3932753100928275,-2.964819399412592,0
77-0249-05,52.545306558233136,-1.9011352246750004,-0.4174302340474669,1.5932059802811172,-4.854300383329882,1.9193563320324978,-2.6626348745710122,-1.5152488455128013,2
126-0047-01,-8.250350513324085,-11.456300434138713,0.008548758676112208,-5.128505727316211,-1.0047613634938801,0.20885769891585643,-4.507395596477287,9.513837943892387,1
126-0047-02,-4.297294277435414,-11.062015097778833,10.973041502513706,4.3667459527767045,-3.8567691591804114,-4.515635730402505,9.31254255078689,0.7810834608144355,1
126-0050-02,3.4369951618464625,25.536945014623452,-7.044611613595102,5.7121589082952635,-14.548313334062607,-1.7144784166266203,20.10044598070012,3.64667061410016,0
126-0051-02,-13.41112314239852,-4.063997939747469,1.6116565997642929,6.296072614212117,-9.788981318386451,-3.9374012556996276,13.907402429887787,-1.7040023925522192,2
126-0065-01,0.08343363247943113,-4.572515674919951,-1.502018450873534,-14.75842981544496,3.932909113126343,7.614837079403958,2.801960185006634,1.4754133692101246,1
