126-0065-01,-30657.484631546922,-7995.316554074628,-50512.037836907904,-66432.8486509223,-45385.73415474035,-24506.66317623889,71246.08817560953,-24533.23914151019,2
126-0065-02,-415.0480969571851,-49175.68943237299,31367.307968789544,23507.1094509127,-38277.29510037477,-18466.350444998883,-11181.433485538539,7171.6958685391155,1
126-0072-01,-19155.831935128856,-39627.68715986442,-20630.408337988705,-32627.09727361762,-35257.46944533591,38159.16324659781,-1116.9460492539872,34728.15662795187,1
126-0072-02,-47753.48150663956,60136.59165441008,13707.341578737049,14688.53175764678,14666.783952900456,-35382.290317385494,-70384.87555291803,-39549.84513091572,2
126-0077-02,-21813.339461169428,157779.05969911473,10114.815243117297,55896.26975475036,-67668.37034332172,-36437.568101165416,-7666.478013202025,-20688.028694877183,0
126-0078-01,-41466.27793913243,-36639.83957257185,-5515.275287863239,-4802.449834625284,32250.144365957574,13835.601575750885,-3317.9579100024243,-39211.85417620076,1
126-0079-01,-10306.73621405143,-19554.708878680598,-39403.8855292611,-6777.121187692914,27098.459060649704,-6233.344984322601,-2791.89750744374,-9961.83148439051,2
126-0100-01,-4391.4549581049605,-9895.585257945055,-59801.191091719054,-34930.12380986287,-303.4504185055115,-19794.84336211586,3177.076334934989,5490.5891831192175,0
77-0025-01,75224.72471011529,-31465.2336463676,22575.996959034564,10421.165200479849,-66781.83181256255,62296.363464592345,-13347.136077754427,18927.09505960742,0
126-0102-01,-55157.01065975253,57153.71536948428,50617.30403004819,19445.97816502378,700.736661759249,30409.004897673392,3409.3322736571763,10128.636308848882,2
126-0117-01,-2616.7701962386095,14730.081396599358,-6211.014782419865,-3258.8302608465647,-14561.585441640975,-9598.436905740053,5135.875987318526,6919.132943871951,0
126-0130-01,-17983.75816456291,30303.537366562283,-15636.694981211736,-62057.07987963847,-55831.77770232365,-6843.152433683773,30329.694350030233,28684.233109330293,2
77-0041-02,-23448.305122706497,32650.80370751256,-54530.68492705503,2939.0728331502623,28558.42551072409,-6574.2532334461375,-10025.409728711738,-21133.533182124076,0
77-0041-04,14846.388053428209,-1726.4634363888235,-55234.16461283313,17738.74050739335,-842.5891988722797,-6524.200255252543,-9703.803152831624,-21416.08981935684,2
77-0095-01,3969.8397522329697,3745.6095884886836,6163.50928692731,30197.33202583422,2319.896705666858,-2123.186953786209,-23327.129999237954,1376.8441446319694,0
77-0095-10,3227.02802174103,7316.798368434169,13616.527090030846,42057.5514868818,5058.518713253507,-17494.526135098113,-16472.141152478587,-2112.4505619035485,2
77-0121-02,80050.85892914305,-32258.952530029244,-51228.85407123239,55995.01193458002,-58213.552373406725,-895.4616629771381,-5316.805350823599,39259.82904205277,2
77-0121-03,-5972.179810099915,-43174.44486008895,5058.039729981199,9025.886051607578,7818.268287184615,-3865.335165188202,-19807.99905038204,14018.15508140484,0
77-0231-01,-28339.13234704741,-19139.21989080244,26263.02638045379,20440.752460798074,17167.971275560813,-32679.20192675166,-21614.981468090104,754.2610280372412,0
77-0231-06,11686.372122991488,33178.46501975979,2054.1769998007403,-48200.09604095832,-99296.31764566903,-44523.282460290786,26224.144112174195,7628.234991446849,2
77-0233-01,-3631.543238704484,-74939.33206219709,-26062.363825652552,-44413.433020693075,-66638.16931482706,2648.922004574491,-47621.85777078128,28202.780208591343,0
77-0233-07,-49532.92972946092,-66980.16372640953,-17325.79224254982,-38858.0168408276,11201.000755795587,-6053.917948339593,-17838.89439302656,-11102.888042852552,2
77-0235-03,6221.922579015819,20643.050969779313,-38330.428127648585,10465.412341894507,-30713.408499952136,31170.32871027505,5932.064705163889,30547.581973657063,0
77-0235-06,280965.1098170157,43107.944965369956,-74034.30095326772,-72020.22929035246,-96371.82215391354,82687.27201353,2302.1070868641245,83269.15365656924,2
126-0017-02,71703.6417679819,344.89646373670985,-75246.1180749953,54962.99523005393,-9827.097543532316,34743.61639850906,13322.42612146488,-4286.46700823597,2
77-0155-01,-43856.85145391163,15981.437844961822,-21259.561090717616,-44036.21111133913,164.14211694204096,37920.06074703331,12923.47615382911,24885.62454738098,0
126-0050-02,-39200.571302557706,-1612.2365457131257,-13777.855198577963,10639.388573028042,19229.110049502713,28068.51580866908,-7986.463623056732,-39934.73791387026,1
126-0051-02,-43375.383542118056,5607.904141264649,43317.11573100343,10651.876887344808,16889.70756472621,1536.3313747410828,-11656.787101876713,5128.633554490821,1
126-0067-01,-34882.84090260928,-18173.496682431625,-20553.846228656643,-19204.16043223752,-5563.161069342349,38819.58721736098,-13914.735029645355,2061.9002192685693,1
126-0068-01,-63086.61253979991,-1968.606027427411,-34924.63993609571,-53005.10583642523,-33392.30759364683,19525.595491331587,21457.42889179135,13055.154131914656,1
126-0069-02,-30026.009214158432,-53492.09939552541,-3134.8396449416923,-41741.996624055886,-29180.874196003013,-27510.446767020734,-24792.810408156456,29266.163229101727,2
126-0074-02,-14679.932320087137,-55524.2499139541,-10458.37411840689,-21609.449942543084,-19253.298836947775,-25342.453431730417,-17018.285593921944,20625.983858953172,0
126-0075-01,-3809.631856193855,-44107.45791009867,-43355.803405914376,-8230.89380674584,-7555.912791623374,-648.6261930534833,141.28320940322465,22266.4016121917,0
126-0021-02,-15818.783852497276,48113.96147040124,1652.2241684368987,14714.020936377747,-968.8292853464823,-12236.730430318601,-15835.418021516261,15749.75152079282,0
77-0249-05,79858.89473300036,-22804.474013553063,-18804.305120362325,-6998.063711313293,-5279.000613755843,18158.891947824955,-2248.735669846604,-15881.993460647622,0
126-0149-01,42255.9812620916,-48674.51080020931,13984.13139915662,-38840.24980894119,-16924.267962940772,39832.95201489899,9922.814183571474,-10862.084489548708,0
