111-0035-01,-4.354240061736316,-2.8917109913442376,-0.7527595354725948,-7.928100016185203,-7.865896227418266,-2.108065126855536,2.9270498852842386,-5.975341145704355,-7.577856017615543,0.6861814633330972,1
111-0044-01,8.940755169125557,-11.295580203238655,-5.9839089595868336,10.246266759006398,2.007760570046024,-15.159692230234821,16.43913824023652,-2.687964710878852,3.9373518867845583,-9.40541893038072,1
111-049-01,-2.1891553219034794,1.0901311622226137,3.4696895981294835,-5.289223964685298,10.049150417794142,2.200591189932978,-0.7510967375418137,-3.364986753764306,-3.891913427961873,-10.401836351278702,1
126-0005-01,4.350423059995173,7.583061515279856,-0.6946971989927458,25.44534920452952,-8.92759527547862,8.074380245781263,-6.08425653097803,-2.7487134853141963,-5.453394227913833,-0.800129291513906,0
126-0017-02,-10.079165713636238,-9.655179221530307,16.602221172796074,-1.5015723317130547,-6.655510109638569,1.130134530895416,-0.5297288374207647,13.309863379820836,1.3057319323402439,3.6412819052126357,2
77-0155-01,-4.336868478628243,-0.6730718808834172,15.88939045661379,-6.444311043031062,-8.707097005829702,-6.056954968995589,0.6700746722842701,9.985605086500067,2.578765505874801,5.170078936724023,0
126-0021-02,16.270775008863506,-3.180775970569168,9.468513268692933,5.403402726921628,6.883179987913491,5.640817630609083,-1.4782617627330672,-7.27328855833418,1.173182415836596,7.092902566449454,2
77-0249-05,32.08367195109047,-3.7143719553881587,13.790291222454343,-7.762492635309787,0.8482677726538496,4.0898789085238425,2.507060963807837,-10.128996067364438,4.282827923921602,-0.49526360275112996,0
126-0029-02,-10.720651096535612,6.406124117907079,12.756464786931629,3.3027558415745712,3.957437548668819,1.4475903529488694,-5.796902961246547,-9.2952950713721,-0.4143876805050636,-3.441622048264172,0
126-0044-01,6.451009171829334,-11.349601676878349,-1.2263895064726626,-5.967757660673168,7.03649132418063,-1.9124235898296125,-4.714521823843659,-0.8980972925223802,-1.9197918143573856,7.69992821157052,1
126-0048-01,-0.1354393369459089,-6.9191448763388035,-5.751068838829474,11.041470324489177,-6.049201737629046,-5.514935377055453,-7.2113271943128785,-5.8860509696097925,-5.172158333939546,13.710338497604257,1
126-0050-02,21.14287056079661,22.657940045147882,-7.717287735042624,-4.09891704213432,2.8399371720297055,2.2890673637502577,-1.391191895474198,11.525280760386416,-4.324329866335834,0.47839415288675374,1
126-0051-02,8.897855543529985,-2.945744106268859,-0.270210217004012,-0.503360415290386,-9.635266002056309,-2.075836015647437,14.501126853013465,2.3575418548973466,-2.8394191914578104,5.464287309534348,1
126-0067-01,-4.99907752708424,7.114890034141622,11.46687619087607,5.510461764446534,-3.310149226062753,-0.43547597269908933,2.0453500501363804,0.34181616757744726,5.369637762000736,-10.979428959449185,0
126-0068-01,-10.5832727846071,0.33830271683353946,-7.667855833593879,-7.862696899595519,-7.138252446533976,3.699081351311507,4.630673786900987,-3.4000412475672834,-7.658281562913519,2.7247491771951005,0
126-0069-02,-9.425048347266879,-1.4227898104788965,-6.4868413372667515,-2.765704691845339,6.006301911598343,1.4654038596861607,-1.6525958259461548,-2.983673645330198,5.033992307817505,3.41011168930843,1
126-0074-02,-1.0434626972688998,-6.92753834768258,-11.75440044105264,-11.683083270491524,1.5686591135879835,13.48338804444013,-1.0403752844386505,-0.7692929095661794,7.588191784216492,-0.3270102584185045,1
