Sample Id,43264,52984,52603,52610,52611,37752,39609,38276,48691,43343,37253,61698,17945,52282,34383,33419,62952,62924,35635,61871,32397,22053,63358,62557,22001,31943,27672,46548,32445,43507,12032,15736,37475,44620,63597,63072,1669,43592,46146,63612,48442,61769,63230,37185,37190,37200,37196,62955,1107,18362,57514,15778,43265,54923,3141,32586,47886,43807,40605,48782,53254,32489,40007,37112,34396,38178,18368,1868,57520,62276,32388,61864,48407,42420,63152,15765,47112,48715,62104,52473,61881,61874,61876,53,62065,52974,42574,31912,52234,46957,35436,22138,40473,35322,40008,53010,40045,57463,37059,48696,15586,18374,1584,62819,63151,1585,48187,47101,594,52944,1361,62071,32553,1444,35432,1898,32452,31932,48990,62485,42370,43378,21151,1516,2342,34445,37058,48454,2125,33983,62890,32807,62889,36850,39378,35669,18394,604,52436,1299,54910,63853,57517,Target
126-0021-02,0.6187,21.346,0.2749,2.5625,3.663,1.038,4.0672,0.2624,0.306,0.3697,2.1927,1.4202,0.9255,0.2929,6.5188,2.412,1.9755,1.1032,0.5743,1.1591,0.5492,2.2074,0.6762,2.2625,0.7935,0.3935,7.5936,1.5732,0.4787,0.9128,0.2368,0.3285,1.0115,0.6547,1.1539,1.6159,0.5993,1.4927,1.3311,1.0746,1.7872,0.2029,0.7375,5.3688,1.0721,1.4155,0.6225,0.0312,1.0,0.7703,1.0941,0.3599,1.8838,0.709,1.3774,1.6651,1.5891,1.6353,4.6766,1.882,8.2812,1.0492,0.4687,1.5387,0.0923,0.5683,1.4894,0.7834,1.6732,0.4165,0.6451,0.357,0.297,0.3404,3.9276,3.0214,1.0353,1.1342,0.7251,1.7909,0.4126,0.2356,8.8253,0.295,0.8495,1.2812,0.8124,0.9423,0.5424,0.7515,1.0,0.9347,0.3986,0.602,0.9751,0.2939,0.0518,1.3032,0.1736,0.719,1.1726,0.3596,2.4458,0.9189,3.5854,11.5312,1.0127,0.8488,1.9935,13.7754,0.2236,0.8389,1.7514,3.2525,1.5799,1.0827,0.4185,0.1561,0.0607,0.3898,4.5602,0.1821,1.6573,0.7334,0.2798,0.3704,0.7676,0.8454,0.3342,0.3544,0.4072,1.1002,0.1634,0.305,1.7394,0.9846,1.3316,0.8909,1.3011,0.1933,0.277,0.3846,0.7273,2
77-0249-05,0.5949,0.3623,1.2613,2.3604,3.1352,2.335,1.799,0.5358,0.2559,0.3271,3.8381,1.3846,1.3548,1.1623,0.7491,0.9294,2.2265,0.2184,0.2238,1.943,2.2847,1.8785,0.8241,0.3982,0.6913,0.3266,0.6357,0.2811,1.0759,0.7568,0.2368,0.3285,0.604,0.819,0.9423,0.758,0.34,0.9798,1.2788,0.4292,0.4305,12.6576,0.2404,3.2496,0.8352,1.2334,0.2422,35.4887,0.7754,2.8053,7.6022,0.3599,0.9677,0.8706,0.9737,0.7435,0.9225,0.6757,4.3747,4.0927,0.183,2.2598,0.4687,1.0311,0.3455,1.66,0.1729,1.4754,0.5611,1.1238,0.5628,0.4927,0.297,0.9105,3.8718,1.8035,15.3471,1.3262,1.2858,1.2381,0.7965,0.2356,5.9415,0.4304,0.7908,2.1795,4.2632,1.6084,0.7049,1.1586,1.097,1.0,1.0196,1.0,0.6309,0.2939,17.8281,1.361,0.1736,0.9199,13.8661,0.2968,2.4894,1.055,0.3914,1.9399,0.7705,1.3224,2.6348,0.7797,0.343,0.5281,0.9734,3.4548,1.305,0.4766,0.4185,0.6007,3.5313,0.3898,1.7021,0.1847,4.8276,0.9209,0.6485,0.5193,0.4277,1.0,0.1078,0.4169,0.3109,0.982,0.1634,0.2897,1.6265,0.5256,1.1041,0.7295,1.7025,0.4366,0.4788,0.5037,0.8084,0
126-0047-01,0.515,9.2798,2.0332,1.4863,1.8439,1.4837,0.5138,0.979,7.1356,5.8345,1.0127,1.1827,1.2597,2.5323,0.2226,3.5383,0.1933,1.5839,2.7357,4.8944,0.9023,1.129,0.8758,2.3338,1.4378,0.0564,2.5842,1.5954,0.1492,0.6893,0.2368,0.3285,3.5278,7.0998,1.4094,0.6561,3.3648,2.3257,1.2357,0.2479,4.6718,0.4927,1.0509,0.8345,0.9221,0.3916,0.2422,0.0312,2.8429,0.0123,0.7946,0.3599,2.524,0.8047,1.6571,1.7257,1.771,1.9745,2.2778,0.7842,0.4387,0.7647,0.4687,0.8991,0.0923,0.9771,0.2343,1.3627,0.9161,0.7548,2.5437,2.8172,2.8884,0.0381,2.2709,0.3129,1.8298,0.6009,0.3959,3.2333,21.9865,0.2356,0.5304,0.3086,1.3377,0.7327,1.5027,2.1505,2.0415,1.2712,0.482,1.7468,2.0876,1.4274,1.9084,0.8746,0.0518,1.0119,1.157,0.5303,17.0456,10.2377,0.6983,1.7279,0.3182,1.8396,1.5552,0.4756,1.8717,12.4037,1.5527,1.8481,1.0266,2.8478,0.4861,0.552,1.2787,0.1561,0.1991,0.3898,3.4466,14.7615,2.4869,0.5707,1.5712,0.212,0.8257,0.9401,1.252,4.0703,4.5241,3.5422,2.8678,3.1814,0.5862,2.6139,1.0552,242.8552,0.6532,3.9988,0.6341,0.2919,0.8598,0
126-0047-02,0.9135,2.3813,1.8605,1.2732,1.4955,0.4902,0.4775,2.858,0.6921,0.9988,0.8983,4.8919,2.6403,0.3846,0.4869,2.6917,0.8315,1.1421,1.295,1.0914,8.6589,1.0,2.2313,1.3538,8.2328,0.9796,1.9569,6.8923,0.1492,1.5537,0.2368,0.3285,4.5087,12.2117,7.3661,0.6978,1.6766,0.385,0.1544,1.5963,3.2993,7.665,0.4719,0.8756,0.8154,0.3964,0.2422,9.5245,2.6457,0.0294,0.9034,0.3599,3.8065,0.9269,1.4397,1.4692,1.6104,2.0782,3.3534,1.5555,10.2856,4.44,0.4687,0.9729,0.0923,1.2802,1.0776,0.5282,0.9571,2.7508,1.9058,1.4931,1.0686,1.0,3.7394,0.4504,2.196,0.6652,0.571,1.0208,0.8941,2.4942,0.091,0.756,0.6492,0.2089,0.6293,0.3746,1.3167,1.2941,0.703,0.9185,5.409,0.965,2.2568,0.9499,0.0518,0.1411,3.9491,0.5526,3.6174,0.8909,0.5409,0.6707,2.5054,1.9194,2.1098,1.0,0.5859,2.0083,1.873,1.1488,0.63,0.0985,0.2133,0.5179,0.6247,0.1561,1.7935,0.3898,5.1848,1.4404,1.3501,3.4205,1.164,0.9201,3.7858,1.27,1.0999,3.9356,7.1953,3.1742,3.6585,3.0732,0.9984,8.0948,0.9498,2.2181,1.4362,0.2418,3.7506,0.263,2.7385,2
126-0050-02,3.4377,0.0857,0.1657,0.6488,0.5881,0.5838,5.136,0.2624,0.306,0.3916,0.2862,0.7768,0.6003,0.8459,7.8703,3.1852,1.7408,1.0,1.1838,0.2143,0.2181,2.398,8.9261,0.966,0.6367,3.3127,0.1087,0.301,3.0329,0.4156,0.2368,0.3285,0.9823,0.677,0.1404,1.5455,0.3545,1.0628,0.9994,0.2035,1.264,0.2029,2.1743,4.6375,1.5486,1.0,0.6195,0.0312,0.154,1.3658,1.0238,0.7271,0.7232,0.5373,1.6796,1.7207,1.7175,1.3423,0.9025,0.4751,0.183,0.8991,0.849,0.8431,19.4988,4.2812,0.6387,0.9846,0.5588,7.9766,5.9509,0.4121,0.297,0.7122,1.184,5.0782,0.0708,0.1091,0.7697,0.3667,0.5417,0.2356,0.091,3.7499,0.1165,0.2089,0.284,1.1336,0.064,0.4015,1.3779,1.2446,0.522,0.1981,0.4046,0.9719,0.1119,0.8245,0.1736,0.6201,0.577,2.0141,0.2211,0.7506,0.0611,0.1334,1.7157,2.3776,1.0203,0.7751,0.3404,1.5209,2.0859,0.0495,1.8175,0.4555,2.345,0.1561,0.3316,0.3898,0.0425,0.1821,0.3016,3.762,0.5863,1.8321,0.6146,0.8131,0.1078,0.0253,0.0805,0.0236,0.1634,0.1362,6.403,1.7009,1.1135,0.9782,5.8045,0.1933,0.1588,0.1389,0.9794,1
126-0051-02,1.2232,0.4082,2.0429,1.0367,1.0,0.3161,1.0,0.7975,4.6255,2.3415,1.8144,2.1439,1.1342,1.4825,7.0312,2.3434,0.8821,1.4642,1.0785,0.0989,1.1244,1.5782,1.1137,1.8314,1.494,0.0564,0.3414,1.089,0.3362,0.958,0.2368,0.3285,3.0162,0.1731,0.0452,0.7522,1.5782,0.8426,0.3668,8.3091,15.7329,2.6044,2.6678,2.6433,1.6589,1.5846,1.2804,0.0312,0.154,21.6722,0.9346,0.6193,0.6835,0.7877,1.0915,0.9674,0.9665,0.6475,0.7242,5.4567,1.0,0.5717,0.4687,1.4155,0.2873,1.6092,0.4724,0.5482,1.0427,0.9974,1.9614,0.9628,0.7249,1.2582,0.9923,1.9771,0.116,2.9475,0.5672,1.5062,0.4655,3.1372,3.1686,0.6563,1.8588,3.9196,0.9603,4.6842,0.6149,0.456,0.2653,1.0835,4.7966,0.1283,0.3107,0.3926,0.0518,1.8347,22.1387,0.9746,2.4699,0.3919,0.4749,1.3283,0.3639,1.4783,1.2662,1.814,1.0609,1.2536,1.0282,1.5837,1.5534,3.5808,1.4216,1.9144,1.9538,0.1561,0.4838,0.3898,0.7715,0.1821,2.6191,0.4501,0.4694,0.3495,2.3632,1.2008,1.2095,0.9789,2.0153,2.2703,0.6481,0.3979,1.4398,4.5737,1.1558,0.5222,1.9104,0.1933,6.0295,2.7029,3.6872,1
126-0065-01,1.6419,1.9501,0.2929,2.0899,1.9219,0.6914,0.3904,0.2624,0.6888,0.4642,0.3979,0.8821,0.5766,0.5734,0.9291,0.4626,0.4364,0.1617,0.2238,0.2539,3.5582,0.8253,0.7914,0.2581,1.3601,0.2163,0.9833,0.4776,1.2269,1.711,1.0,2.2895,0.787,0.3369,0.207,1.0,0.4885,1.0436,0.8157,2.1013,0.2259,1.8723,1.5721,0.5055,1.2113,0.8009,0.2422,12.7965,0.2987,0.0123,0.9773,1.0432,0.9258,1.8732,0.1618,0.2864,0.8155,0.3344,1.2048,0.0562,0.183,1.7216,0.4687,0.7931,0.6902,0.2918,0.3741,1.6213,0.3817,1.4136,0.6443,1.8824,1.2846,0.2266,1.4097,1.1508,0.5715,1.1501,1.2753,0.2995,0.0595,0.4687,0.4448,0.7192,2.3093,0.2089,1.7643,1.012,5.9961,26.6893,0.5946,2.0744,0.5582,0.4636,3.4788,0.8189,0.0518,0.2222,6.699,0.7691,4.4512,0.3361,0.3259,0.3256,6.0264,0.3939,1.1302,0.5629,1.3177,0.9444,0.215,1.4402,2.0492,0.3653,0.4612,1.6363,1.3655,0.1561,0.0607,0.3898,0.5778,0.1821,0.4331,1.7102,5.2383,0.7864,0.1783,0.2681,3.0743,2.3657,2.5957,3.8366,13.6737,7.6952,1.2419,1.0154,0.4378,6.7362,1.7336,0.4577,0.6836,0.1389,0.635,0
126-0065-02,1.0974,0.8724,0.9035,1.3953,1.2679,0.3161,0.2247,1.6366,32.4869,11.5345,0.744,0.4334,1.192,0.9298,0.6029,0.155,0.4991,0.4095,0.3402,0.2157,0.3634,0.5775,0.1221,0.9451,1.3476,7.5354,0.763,0.8506,0.5749,0.427,0.2368,0.3285,2.8014,0.3881,0.0562,0.6449,2.9944,1.0,1.2811,1.704,0.5482,0.4099,0.6726,0.2387,0.4472,0.452,0.2422,0.2605,0.154,1.0858,0.9619,1.6386,0.5124,3.1606,0.5857,0.8834,0.8647,0.8752,1.1202,2.6697,0.183,0.3989,0.4687,0.9027,1.024,0.6094,0.7436,1.0,0.4623,0.3284,0.4099,0.5913,0.3377,0.851,1.0466,1.7696,0.1799,0.9778,1.3362,0.4041,5.8677,0.6614,0.6001,0.5111,1.645,0.2089,0.2521,0.4905,1.4436,0.4015,0.8705,2.8295,2.2847,0.3152,2.8413,6.5149,0.0518,0.1076,0.1885,1.1759,1.3231,0.6436,0.333,0.4478,3.3164,0.1334,0.7718,5.1334,1.3426,0.8519,1.894,0.9176,0.6709,0.0513,0.6916,0.9809,0.7596,0.1561,0.7843,0.3898,0.0425,0.1821,0.5814,0.5486,1.2911,3.1452,3.7756,0.9905,3.4556,0.9829,1.9183,1.9985,7.9736,3.4625,0.4919,1.3321,0.9181,0.2725,0.3696,0.1933,1.0,0.6166,8.2208,2
126-0067-01,0.6589,3.7357,0.74,1.1385,1.3503,2.7922,2.6965,0.2624,0.2937,0.6409,0.3784,0.5921,0.6783,1.7209,0.14,0.1045,0.2826,0.1617,0.2238,28.9692,0.4147,1.3235,0.6101,0.0204,0.3677,21.9717,0.9857,0.2539,0.1492,0.4129,0.2368,0.3285,0.6535,3.4286,0.6093,0.3381,0.568,0.9922,0.3263,0.2658,0.298,1.5732,0.2404,1.9427,0.8406,2.5448,0.781,0.0312,0.154,0.9999,0.879,0.3599,0.4604,0.7945,1.4363,0.9211,0.9624,0.8993,0.6873,2.5397,0.183,2.9306,0.4687,1.0119,0.0923,0.6538,1.2652,1.0407,8.7983,1.2132,0.6429,2.343,1.4861,0.5202,0.4845,2.2807,0.0607,1.4134,1.2456,1.2971,44.1448,0.2356,3.3061,1.0941,0.0995,0.2089,0.1546,0.0217,2.34,1.2604,0.2075,2.778,0.742,21.6288,1.248,5.4023,0.0518,0.1076,0.1736,0.733,0.8277,1.1896,0.2445,0.3871,0.0611,0.2515,0.3773,3.6058,1.4502,0.883,0.96,0.0676,0.2164,3.6357,2.32,0.8501,0.6804,0.1561,2.0121,0.3898,0.1563,0.3275,0.6535,1.0822,1.5662,3.1203,0.5616,1.0596,0.1078,2.4597,1.8324,0.0236,0.8778,5.0613,0.7762,0.8121,1.0943,0.5214,0.3488,0.1933,1.6548,0.5883,1.8227,0
126-0068-01,2.0141,0.3816,0.2947,0.9028,0.8752,0.6215,0.1452,0.2624,2.3127,1.7313,0.8387,1.3178,2.9093,1.2723,9.5486,0.2339,0.4434,3.4574,2.2252,0.3136,0.5794,1.3434,0.6212,7.1013,1.0239,3.9158,0.4534,0.8008,0.9844,0.6168,0.2368,0.3285,0.9885,6.6668,2.6235,1.949,1.2706,0.7291,0.3535,0.6185,1.0469,0.5621,2.1074,0.0562,0.3699,0.1561,0.2422,0.0312,0.2757,1.0122,1.1819,1.8634,0.9805,4.9925,0.54,0.9142,0.8888,1.1015,0.8277,0.6949,0.183,1.0336,0.4687,0.6491,0.7613,0.2918,0.4557,0.7367,0.6604,0.5757,0.3056,1.1471,0.8148,0.1288,1.2556,0.3129,2.6778,0.7365,2.3804,5.1474,0.3409,0.2356,0.7849,4.5746,8.6858,0.2801,0.8635,2.184,0.9928,1.3245,3.3096,2.5873,0.3297,0.9514,3.7068,6.8325,0.0959,1.5606,12.8443,3.8068,1.0504,0.6711,0.5621,1.1416,1.1543,0.1334,0.1916,1.7808,1.7665,0.8903,0.7458,1.2389,0.5739,0.5599,0.2133,0.8453,0.5124,0.1561,0.0607,0.3898,0.6873,0.1821,0.6479,0.6075,1.0369,3.3379,12.2468,1.8172,10.8498,0.8512,0.7216,0.8083,2.4204,1.1589,0.3983,0.1273,1.5466,2.1806,2.1668,3.4657,0.5142,1.183,0.4824,0
126-0069-02,1.1112,0.4931,0.8007,0.7284,0.6815,0.6732,0.6336,1.3516,3.2791,2.2796,1.8017,0.8229,0.7729,1.5195,1.1425,0.2137,0.7781,1.2398,0.7326,0.0598,1.8028,0.4224,0.9584,1.8312,3.6447,0.4337,0.4553,0.4892,3.2255,0.7306,0.2368,0.3285,0.6623,2.0341,1.3169,0.9006,1.5099,1.4259,1.0966,13.6688,6.7593,2.0392,0.9965,0.3454,0.442,0.1561,0.2422,0.1074,0.2882,1.218,0.9533,1.6973,1.0,1.8691,1.3849,2.0012,2.1177,3.1187,0.7672,7.3799,0.183,0.9347,0.4687,0.7648,1.2797,0.5727,0.498,0.7579,6.8772,0.7094,1.9579,1.4063,1.2884,0.1909,1.2634,0.3129,0.2419,5.9198,0.9504,1.2741,0.0595,1.1732,0.091,1.0189,0.1216,0.2089,0.5617,0.3355,0.3347,0.4015,7.2412,1.4011,1.3544,0.086,0.8159,2.9538,0.0518,0.1708,1.0984,1.0036,0.5247,1.0,0.5671,1.5828,2.1764,0.9239,1.2065,0.7307,0.5993,1.6804,0.874,0.8911,1.1218,0.0167,0.2133,1.0431,0.9815,0.1561,4.6894,0.3898,0.7321,1.1427,0.8755,1.2336,0.4513,0.7184,1.6675,1.2065,0.1078,0.4615,0.5845,0.1035,0.3136,0.2051,0.6553,0.0311,0.9194,4.2454,1.0,2.9582,2.7954,4.5773,0.5943,1
126-0072-01,0.7361,0.7244,1.9381,1.3443,1.3904,0.3161,6.1818,0.4162,1.1283,2.7866,0.6174,0.5945,1.6861,3.7224,18.8096,1.1765,0.1933,0.2619,0.2238,0.055,1.3751,0.1161,0.1221,0.4141,1.7203,0.1798,1.6519,0.2761,1.4633,0.7077,0.2368,0.3285,0.6497,1.0001,1.6877,4.7574,1.9479,0.882,0.6933,0.9583,0.99,1.9654,2.9757,0.518,0.6576,0.5387,0.2422,0.0705,0.154,0.8704,0.982,0.3599,1.3175,0.7197,0.6175,0.6052,0.6649,0.4664,1.4943,1.4702,0.183,1.1907,27.6049,1.1271,1.4073,1.2043,1.6268,0.9166,0.4222,0.7292,0.4247,4.6262,4.2807,7.4852,1.6024,0.3129,0.0607,1.2411,0.7712,0.3433,5.0475,1.5427,0.539,0.6513,1.8338,0.4934,1.5482,1.1966,0.5728,0.7589,0.5555,0.7652,1.0624,0.1926,0.4257,0.2939,0.0518,2.6594,45.6232,1.1736,0.7788,0.3877,6.1997,0.5369,4.4318,0.3518,1.7481,0.2319,0.7074,1.0,1.6312,1.2615,1.0408,1.0598,0.2133,2.9941,0.8948,0.1561,1.8167,0.3898,0.9435,0.9464,0.4885,0.6885,1.7514,0.1606,1.4207,1.3443,1.4862,1.7364,1.6681,1.5146,0.4473,0.4534,0.4282,0.042,1.0385,7.5711,0.3178,0.1933,0.5378,0.2011,4.8741,0
126-0072-02,0.3922,0.5312,1.3576,1.1229,1.0805,0.3161,5.1123,1.0153,3.7457,4.8233,10.4332,0.4695,0.5761,1.7496,23.6716,4.1355,0.5807,0.2536,0.2238,0.0584,0.1311,0.4912,0.1221,0.4703,0.2026,0.1492,2.3765,0.3774,0.964,0.6696,0.2368,0.3285,0.1976,0.1999,0.6087,0.4083,3.431,1.3761,1.8044,0.2035,0.8178,1.0578,4.6378,0.3131,0.579,0.4243,0.446,0.0312,0.154,0.5639,0.9485,0.3599,0.8462,0.9215,1.1182,0.8332,0.958,0.8169,2.009,0.0562,0.183,0.418,0.4687,1.1538,1.3867,0.3575,0.3667,0.835,0.3817,0.3648,0.3696,0.4966,0.297,0.2018,1.2351,0.3129,0.0607,0.1091,0.3433,0.6665,0.0595,0.2356,0.5155,0.3574,0.9658,0.2308,1.6075,1.3148,0.3723,0.8893,0.514,0.5565,4.1645,0.12,0.5468,1.3177,0.0518,0.8162,0.1736,1.5749,0.4916,0.3933,1.6913,0.2742,0.1123,0.1334,0.6512,0.383,0.8209,1.3219,0.2828,5.508,1.8164,0.4384,0.2133,0.5474,0.9329,0.1561,0.0607,0.3898,0.089,0.1821,7.4422,0.2704,1.4383,0.5226,0.1034,0.8019,0.3827,0.2882,0.2556,0.3631,0.1634,0.1362,0.7863,0.0275,1.0731,0.6055,0.3379,0.1933,1.0276,2.9898,0.6594,2
126-0074-02,1.7319,0.7764,0.9035,0.9266,1.0626,1.3037,0.1145,1.461,16.425,10.5029,0.9731,0.9594,1.2855,0.2929,0.7016,0.1351,1.1527,0.1617,0.2238,0.0926,2.5817,1.2501,2.3749,0.2258,2.642,0.1253,0.4367,0.3489,2.5273,0.6904,0.2368,0.3285,2.179,0.2482,0.8013,2.028,4.3742,3.6284,3.0039,1.9276,2.1068,2.5265,3.9706,0.2642,0.6785,0.2839,0.2422,0.0312,0.154,2.584,1.2285,0.7013,0.9035,0.4481,0.5562,0.4195,0.5893,0.4574,0.7978,3.8453,4.4131,1.3579,0.4687,9.356,2.7429,3.0859,1.531,1.891,0.3817,1.1782,2.0803,1.4827,1.4548,0.4207,0.8828,0.3129,0.0607,2.1823,1.4807,1.716,0.0595,1.4553,0.1132,1.5967,1.3211,0.2089,1.7173,0.7108,2.9084,0.4015,0.939,2.6741,2.2047,0.1362,2.1149,11.5345,0.0518,0.6021,10.7972,3.0811,0.6885,0.9398,1.1374,1.1911,0.8051,0.1334,1.0,0.5187,1.1214,13.9036,0.8891,1.8449,3.1257,0.072,0.2133,2.038,2.057,0.1561,0.1311,0.3898,0.1648,0.1821,0.9821,1.6299,1.1887,0.1789,2.0401,1.1779,0.7662,1.3551,1.8802,1.5773,0.5406,2.1861,0.9454,5.1693,0.8251,0.3437,1.5587,0.2716,30.018,27.9105,0.625,1
126-0075-01,2.1211,1.0851,0.1616,0.7478,0.6978,0.6602,0.5725,0.92,0.9543,1.3226,1.5801,0.5589,1.0359,0.5788,0.3101,0.3306,0.1933,2.5435,2.5634,0.0954,0.898,2.1212,1.1642,4.1612,1.9045,2.2492,0.9415,2.0062,0.7463,2.1079,0.2368,0.3285,1.9932,0.8387,2.2774,0.9815,1.2209,2.2353,1.1049,4.4924,1.4106,0.8298,0.9493,1.4215,1.7466,1.7044,1.0023,0.0312,0.154,0.0406,0.996,0.9695,1.0871,1.797,1.2458,1.6457,1.8913,2.3783,0.9373,0.418,0.183,0.9744,0.4687,6.8923,0.5019,0.2918,0.5602,0.7481,1.3442,0.9032,0.8674,0.7263,0.5644,0.4478,1.3226,1.5106,2.0831,1.2199,0.9262,0.9207,1.4627,0.2356,0.9695,2.2001,0.0995,0.4712,2.002,0.7146,0.7813,0.4015,1.0123,0.9945,1.5844,0.2646,4.3891,1.4537,0.0518,1.9578,0.417,0.9219,0.7942,1.0666,0.9521,0.9236,1.1786,0.5053,0.4952,1.1707,1.116,82.4263,0.8656,0.8659,1.5669,0.6648,1.3473,0.9407,0.6371,0.1561,0.0607,0.3898,1.2387,0.6524,1.1993,0.6124,1.5895,1.822,1.932,1.1375,0.1078,0.4056,0.1845,0.0947,0.1634,0.2476,1.3037,0.3463,0.7681,0.0726,2.3233,0.1933,0.6587,1.1538,0.7692,1
126-0077-02,1.237,1.6916,1.3001,0.9906,1.1154,0.7266,0.8248,0.2624,0.5094,1.3415,3.5357,0.9135,0.7081,1.4536,0.2719,0.4914,0.6478,0.3198,0.2238,0.6076,1.2714,0.4225,0.7885,0.4514,0.6663,0.465,1.8592,0.5964,1.8733,0.4891,0.2368,0.3285,1.2079,2.6784,1.8796,2.272,1.0232,1.1871,0.6466,1.5066,0.573,0.2029,1.0314,1.1585,0.5286,0.1561,0.2422,0.0312,2.3881,3.8459,1.2304,0.6664,1.0132,0.6386,0.6038,0.6433,0.6704,0.5278,0.9116,2.3691,0.183,1.8729,0.4687,1.0073,2.3889,2.0517,1.4712,1.007,1.2,1.5892,0.7179,1.2568,1.0,0.5006,0.8545,0.3129,26.4752,2.0654,1.7715,1.395,0.0923,0.7732,0.3198,2.6075,1.5616,0.2089,3.2217,4.298,0.7792,0.8145,1.0795,1.8423,0.9756,0.8376,0.4832,1.2986,0.8225,1.3952,0.6224,1.4181,0.6808,1.9525,11.1705,1.3351,1.1712,0.9796,1.8354,0.802,1.4668,0.9783,2.9327,0.9815,0.2164,0.4431,0.2133,3.741,1.424,3.0605,1.0085,0.501,1.524,1.0,2.3276,1.599,1.2064,0.8329,1.0,16.1952,0.6106,0.5487,0.4829,0.6006,0.3122,0.2567,0.9541,0.4512,1.2085,0.2715,0.8996,11.2768,0.5163,0.1597,1.3399,1
126-0078-01,0.9601,2.0306,3.1818,1.2355,1.5848,1.3624,0.3651,1.6297,0.4084,1.0,9.5472,1.4285,1.6626,0.991,0.2634,3.4973,0.541,0.605,0.2238,1.45,2.3457,0.4093,0.9376,0.4872,2.564,0.2727,2.2073,1.0,0.7336,1.7843,0.2368,0.3285,1.1338,0.8625,2.5853,2.5872,0.5209,0.3402,0.1594,2.512,3.0993,27.2055,1.0334,0.2801,0.7729,0.1561,0.2422,0.0312,0.154,0.3493,0.9667,0.6262,1.1282,0.3177,0.4687,0.8448,1.0351,0.7558,1.1842,1.022,2.1495,1.0351,0.4687,8.931,1.0302,1.7096,0.6071,0.5404,0.6614,1.5326,1.4392,0.9479,0.8839,1.1722,0.6808,0.3129,22.4579,0.8199,1.4614,0.2995,0.2885,0.8072,1.5863,0.6341,2.8194,0.7656,0.4037,0.5684,2.608,0.4015,2.2575,0.8516,0.9885,2.0378,1.1622,0.7847,0.9477,0.4836,0.485,1.2037,0.817,1.3212,2.7815,1.1401,1.3575,0.1334,0.9274,1.2791,0.3614,1.3045,1.4904,0.6291,0.2503,2.7931,0.2133,0.9309,1.2181,22.7664,0.1832,0.3898,0.0425,3.4395,7.9451,1.6775,0.6934,0.3982,1.4528,0.8852,1.1503,2.2677,3.9419,2.7453,0.1634,1.3818,1.2201,2.7527,0.8738,0.7027,0.5175,0.2761,8.6364,10.4632,2.0542,1
126-0079-01,0.7444,1.874,2.1178,0.8216,0.8443,0.4815,2.8273,2.0027,1.3205,1.6778,31.5216,1.3699,4.087,0.8363,0.1967,7.717,0.1933,1.0398,0.2238,0.0784,2.6682,0.3252,1.0271,1.0929,2.3434,0.6065,0.9716,1.0718,0.3781,2.5731,0.2368,0.3285,0.8924,1.4135,1.0075,2.8624,0.9768,1.0992,0.7521,1.3072,1.9328,103.5934,1.1514,0.9561,1.5846,1.5874,1.0327,0.2552,0.154,0.0123,1.7711,0.915,1.3072,1.2485,1.0308,1.1872,1.1504,1.1239,0.5901,0.4662,9.1187,0.7092,0.4687,17.2446,0.3789,0.8543,1.0021,0.7216,0.9931,1.3038,0.5697,1.0593,0.9296,3.3201,0.4597,0.3129,4.7411,0.6263,0.5647,0.6741,0.0595,0.2779,0.091,0.3021,3.4446,0.2158,1.0464,0.741,7.5333,0.7694,7.515,0.6692,0.9549,0.14,7.2722,0.2939,0.0518,0.5677,1.0,0.9977,3.6901,0.7734,1.134,1.7536,1.449,0.1334,1.4509,1.9013,0.4459,1.0125,1.141,0.6279,1.0627,0.0425,0.9004,1.0,2.6387,33.2331,1.1145,0.3898,0.0425,3.4165,31.9072,1.633,0.6478,1.0,2.3309,0.6935,1.9144,3.1217,1.9165,2.2368,1.2675,6.9694,0.4613,3.2836,0.9422,0.3543,0.4577,1.0321,41.5885,21.8458,1.3948,1
126-0100-01,3.0791,2.6202,2.7326,1.6919,2.0844,0.49,2.6662,0.938,1.804,2.4055,0.949,1.4356,1.2487,0.984,0.3205,0.2012,6.0181,4.7174,2.5329,5.7282,1.1753,1.1538,0.926,3.134,1.1712,20.35,1.6536,1.901,1.0,0.6114,0.2368,0.3285,1.258,1.6285,1.8984,0.8495,0.5313,0.8668,1.3287,2.6132,0.4906,0.8142,0.5023,3.1631,0.9594,0.7588,0.2422,0.0312,6.3682,2.8796,2.7452,1.1562,2.1285,1.3743,0.4966,0.8053,0.7499,0.5192,0.6719,1.6838,0.183,0.7244,0.4687,0.7701,0.2769,0.6095,0.7985,0.5882,2.8797,0.4265,1.1352,5.8192,5.9256,1.863,0.7855,0.692,0.9647,2.314,1.9321,1.5998,6.7914,3.0904,6.4864,5.3592,0.6384,0.4215,2.2284,0.6155,1.1519,0.4015,1.979,0.6687,1.4161,5.1835,1.1674,0.2939,0.0518,0.2454,0.215,0.635,6.9608,2.781,1.3373,3.6278,1.4424,5.5666,0.5794,6.0525,0.7507,1.4148,3.404,1.3972,1.3604,8.6591,0.2751,2.8548,0.4185,0.1561,10.6197,0.3898,4.3247,4.0999,1.1841,0.7552,0.2945,5.6768,0.2415,1.4364,0.6247,1.2811,0.6588,2.1628,0.914,1.6511,1.1377,0.0121,0.974,6.2201,0.5534,0.2857,0.2609,0.1389,3.0691,2
