111-0006-01,-20947.292100792354,-19235.790012868263,26742.63075979248,798.6746241141423,-18864.62823465617,35609.33918360345,-1386.7847894786141,-1478.6656830606223,9578.892171310308,-17185.08349666328,-3176.6395753816705,-19665.596768858042,-28293.892328871163,20972.79180367714,19079.61628487691,-10744.580005629297,-5415.037691086382,-11059.762612932123,-12011.981589653586,20980.27586657762,-12788.8838056005,5807.791403344754,2150.0592690479557,-3514.5457002878056,0.0,1
111-0007-01,-7996.826592592202,-81070.47777244546,-31992.550395078222,33377.762194972456,-26257.528971715623,61160.598794903184,-25677.19254912758,16416.545932185043,80668.10127485965,7431.730528987572,7747.856923080632,24715.246645184096,14561.399602263165,2712.063664487879,-364.2256433674115,3912.0764649015096,6118.164247992758,3892.8021616445335,-892.8876390043688,-2149.15015785481,1093.3701918418744,80.90391137208697,-59.2258507479908,358.1984818521509,0.0,1
111-0014-01,-12289.306290419721,-3833.818841212383,23209.53671555331,18723.17049948925,-13187.842181294993,-38707.05403323998,15910.989039262024,-21780.65580027874,-12350.287326577514,18899.045699410908,35476.380780657644,29774.56588859359,-2911.7374694074633,-11445.949933765707,5771.632281485196,-16269.726206442954,3446.9235504053854,7418.915936187547,-9489.375341101091,799.4353023589706,1889.2467408686991,21904.484097501438,-4328.383722284978,1614.3246892200873,0.0,1
111-0018-03,-23434.088770801758,62033.79348117102,-35723.59751197533,28255.813682447326,36057.61871377386,19983.036648567646,23034.777533049077,-43758.756818569505,18402.22693248134,51510.95902264939,-857.7852490865516,-8669.870237479285,-27249.906225437346,-14533.55535206378,5065.108981633162,15803.029747988096,-16653.44717154906,-12590.491954935598,-4796.917897798126,-9027.937173960276,2003.68983568545,-2396.8783744769676,1326.5479793705283,1219.9709424464,0.0,1
111-0022-01,-20479.361667142854,34444.152153877825,20109.209768627155,-3295.8549996075826,-29657.664232740663,23242.47233164687,7649.306414093155,10098.928697183033,-7747.905878671487,6892.632539092793,22997.79903605157,-13192.035429067508,-16428.96272220304,-4172.785508383943,25744.139823746118,-5810.623119007447,9219.187830021838,22784.31888187498,23791.854829133183,-10544.363809619033,-9055.603092360827,-5723.958869451248,2418.877152999878,2442.1685912998837,0.0,1
111-0025-01,76620.48602743096,30013.261778478394,-67775.95482969486,106728.42596121335,-46150.55341006615,-26403.611158237687,75632.76123995306,18596.47320449204,-6713.3690301201195,-20637.13282511286,-23322.591279544587,3907.318030511667,3618.6161114955844,-2831.907112686634,-735.9948692812969,1436.0059579671395,7293.96529237391,-3638.169172247185,200.02293956313383,1105.077470483819,-3554.2032552219325,-1583.4794296510156,2474.0802214237947,835.2337211293517,0.0,2
111-0026-01,-26272.54288966997,18379.274083512886,-51428.2814478719,-26816.938650987016,9421.04031493641,-11167.522297600408,22816.146963190364,-53877.49181731122,4224.13364115687,3037.193369886697,-15387.729662977441,-10588.630659359998,28292.97435450733,31323.35907515259,6228.163121659212,-10205.242799167949,-9994.733389790692,23953.802330242834,-11855.169140974724,-3199.8256836290757,1785.5159921032957,-4153.312400192263,-1179.766810571609,237.41173705507703,0.0,0
126-0017-02,-19449.610729741864,-64737.2124514381,-28417.883091706546,-46035.53407709119,-52466.3139749564,23418.69054762023,-10426.238972647503,-3347.6595694678385,-33722.76039516569,15229.293735628307,-17102.613544815893,-608.5351761770032,283.78047118124147,9927.262791286332,-12528.812835059936,7958.627014267247,3594.850409044658,-10105.549318963493,1189.653454515797,-4160.646573121543,-5071.78347519697,4538.714533134648,-1194.0385479266213,18892.881832775343,0.0,2
77-0155-01,-7853.430679590762,-64362.017788353616,-23116.3314142736,-26307.404844252498,-54119.2994373885,20913.92363862208,837.2456487562715,-3671.3117704614583,-38357.40473335064,34059.41164193123,-2959.125880214604,5503.579016409839,-10008.876478472695,1257.0695319186264,-16350.555523810619,2497.0808688429906,12477.104955828074,2424.6865747097827,-3708.358089524276,-21.833665055378514,3915.087982432838,-5617.938585045687,966.478302887865,-17906.564066684226,0.0,0
126-0021-02,-13931.709854395853,-93595.57773122551,84401.14312803234,-15410.193495100235,27206.070962236634,-38391.82475245003,21933.944089393877,11312.849910452202,10761.547246642658,12952.873677587024,-20593.955968415954,-4158.435569179383,5095.711096867244,-4073.4506407707945,4735.352841620842,-6328.985185519984,3929.2983758304645,-1282.588879366638,-638.0247670060559,-2440.74253802704,7353.447889214384,485.52765204700785,20247.119557380487,1982.8208051930976,0.0,0
77-0249-05,-530.7982414196066,-93273.4750944339,79212.95426698573,-15153.858490038698,25601.126786156678,-23776.960285440386,44878.76823484793,6238.1463436767735,19296.28492597275,9387.333939843607,-24354.71206165816,-5843.511332510995,615.8119228293426,-8753.704495272106,-8147.935588091601,-4741.348558321862,-6270.534102632223,-214.697844710252,9706.425922946848,1141.1238546879574,-7874.689216209939,-3665.753789257942,-17675.585128502986,-1759.960279924582,0.0,2
126-0047-01,-31368.111559824683,13970.583688032959,-5296.112218829142,56775.499258155294,74830.28547571604,8537.236427131162,-45169.67383967803,13989.738271391829,-22136.29828059504,-8600.259362416757,-35126.978798786215,29764.960897366193,-25641.13211453602,20025.73259219498,-9117.405313310888,-3468.853603966476,-593.1744027220867,9734.787855507235,8210.991452560482,-3764.083110458128,434.4577866333586,3788.9436523069517,-278.13300712951894,-585.915008790444,0.0,1
126-0047-02,-27902.876002127217,-7863.578091923668,53619.64549001375,1915.8367427842877,577.5977974627644,15432.9056315543,15219.751066477345,-28465.025320786935,-20702.55052417678,-34697.49766001799,31139.871745627566,34766.791639568575,12047.363303143124,9556.40344447422,2507.9184750021677,-2806.4503977066506,-12513.130653728607,-19816.58257529594,732.3487894619934,-11923.366370625918,-4530.561345960972,-12461.989285553527,1805.1281922412866,-1596.3444875431035,0.0,1
126-0050-02,263403.0030781448,26513.8794065472,14406.834510588893,-54874.81164930537,39091.03762963608,38156.581193455415,-2919.2183578159747,-5630.774940351921,-4722.045902992743,-260.1787121528512,170.4938803751702,9311.623325986362,-284.7907451064835,-5444.459678632541,2070.6954962567443,667.4081450194358,3860.045229434215,3938.1937621152883,-4954.520960585759,1637.5928765423537,-2106.5029782642478,-210.20074414555395,779.3335159327257,1047.913480578393,0.0,0
126-0051-02,-29380.15807498718,88603.54555582919,-27453.34845836589,-84217.61053151697,-18807.571097071053,-4351.901940854223,32875.898913018,3061.647405071154,33999.607755408026,-33059.09564335075,95.80332222215422,2276.27566715043,-25066.199530682556,2575.2232464337158,-19960.696470142066,-13091.417067633392,2838.4370711371694,-4614.679818306778,8933.068743000189,-1151.1321526433348,14782.753516222292,2875.7810817692684,-49.75734793208508,136.12615874952593,0.0,2
126-0065-01,-20158.97344478084,-8334.944040802591,-36488.031132332384,22357.500189311642,30468.742601805472,-1756.386061515257,-40603.576992614864,-8138.36802185766,1468.9818883580956,-17146.910677590833,6318.503588806175,-29690.82406344434,2783.423199897453,-23424.965317815764,-17307.248242547612,-28576.868226923172,14828.373343886742,-4753.470517289701,-12716.239412365787,-12866.577614141821,-9084.976445222354,-3592.6357119380173,24.154003743352284,446.4438826909636,0.0,1
126-0065-02,-28591.715277364325,-6382.988188732404,-13900.244196354772,33834.8352173315,58076.71552343301,36823.613638395764,24725.5312951808,26836.11663360623,-21914.757393759606,15918.516088605067,38232.627557920816,-13904.677888361777,13753.394112892573,6382.454596700689,-9215.493684856268,-5613.079587560434,5316.7988635285765,-1723.645706540355,5271.119053147086,20767.020473503697,12492.890068189372,-6389.412858887621,-1711.1406453132909,5162.40283817921,0.0,0
126-0067-01,-23004.29956486756,7277.529840324293,-60801.91276607221,-49575.840867722654,41899.56959153567,-32076.53135364167,14243.206459391518,78141.41229903806,111.87674591974054,1527.365950434748,21208.089293786234,-6112.648156359557,9677.845997796328,12066.585895702301,2608.2408035203143,18796.840159767467,-5097.80245033138,-3800.4350891998665,-4570.754144835728,-10623.769175375508,-10698.003637836402,7958.770758039765,741.8437975842648,-5024.907076113233,0.0,2
126-0068-01,-51823.40107058161,6873.579922900614,-66106.95541520373,-44553.14324983252,16315.306151456136,-24116.94760521756,-24314.48291470147,-901.3208077369102,-8364.04765128302,-5484.836217069076,-24147.526288114004,18585.298436180983,9403.676396677381,-20865.974269944887,38517.41719934559,8.842968345843234,13584.745847726886,-10324.751657273431,607.3533066659496,9690.553767683283,5301.232259868704,-6153.244628898299,-4404.237829681959,-192.8335884845408,0.0,1
